,Station,Date,MinTemp,MaxTemp,MeanTemp,MeanRH,Precip,Wind2,Wind10,Wind10Dir,Frost,MeanDP,MinTemp_uDP,MinTemp_u20,MaxTemp_uDP,MaxTemp_u20,MeanTemp_uDP,MeanTemp_u20,MinTemp_1,MinTemp_3,MinTemp_7,MaxTemp_1,MaxTemp_3,MaxTemp_7,MeanTemp_1,MeanTemp_3,MeanTemp_7,MeanRH_1,MeanRH_3,MeanRH_7,Precip_1,Precip_3,Precip_7,Wind2_1,Wind2_3,Wind2_7,Wind10_1,Wind10_3,Wind10_7,Wind10Dir_1,Wind10Dir_3,Wind10Dir_7,Frost_1,Frost_3,Frost_7,MeanDP_1,MeanDP_3,MeanDP_7,PrecipSum_1,PrecipSum_3,PrecipSum_7,MinTemp_uDPSum_1,MinTemp_uDPSum_3,MinTemp_uDPSum_7,MaxTemp_uDPSum_1,MaxTemp_uDPSum_3,MaxTemp_uDPSum_7,MeanTemp_uDPSum_1,MeanTemp_uDPSum_3,MeanTemp_uDPSum_7,MinTemp_u20Sum_1,MinTemp_u20Sum_3,MinTemp_u20Sum_7,MaxTemp_u20Sum_1,MaxTemp_u20Sum_3,MaxTemp_u20Sum_7,MeanTemp_u20Sum_1,MeanTemp_u20Sum_3,MeanTemp_u20Sum_7
290,Grassy Lake IMCIN,2019-03-06,-25.2,-8.9,-17.8,82.6,0.0,11.0,12.9,183.4,100.0,-21.28,1,1,0,1,0,1,-22.6,-27.86666666666667,-27.071428571428573,-7.1,-12.033333333333339,-11.385714285714286,-17.1,-21.299999999999997,-19.585714285714285,68.9,69.73333333333336,74.60000000000001,0.0,2.9605947323337506e-16,0.37142857142857144,9.0,10.900000000000004,10.357142857142858,11.7,14.633333333333331,13.514285714285716,244.0,243.8666666666667,255.85714285714286,100.0,100.0,100.0,-23.32,-27.353333333333335,-24.66571428571429,0.0,8.881784197001252e-16,2.6,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
291,Grassy Lake IMCIN,2019-03-07,-15.9,-1.8,-10.2,81.1,0.0,24.0,30.5,171.8,100.0,-13.98,1,1,0,1,0,1,-25.2,-25.533333333333335,-26.75714285714286,-8.9,-9.266666666666671,-11.357142857142856,-17.8,-18.633333333333333,-19.657142857142855,82.6,73.60000000000002,75.61428571428571,0.0,2.9605947323337506e-16,0.37142857142857144,11.0,10.766666666666671,10.471428571428572,12.9,13.699999999999996,13.37142857142857,183.4,222.80000000000004,251.4,100.0,100.0,100.0,-21.28,-23.91333333333333,-24.534285714285716,0.0,8.881784197001252e-16,2.6,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
292,Grassy Lake IMCIN,2019-03-08,-22.3,-1.4,-12.5,81.1,0.0,7.0,8.8,166.5,100.0,-16.28,1,1,0,1,0,1,-15.9,-21.233333333333338,-27.071428571428577,-1.8,-5.933333333333338,-10.899999999999997,-10.2,-15.033333333333331,-19.771428571428572,81.1,77.53333333333335,75.92857142857143,0.0,2.9605947323337506e-16,0.37142857142857144,24.0,14.66666666666667,12.642857142857142,30.5,18.366666666666664,16.114285714285717,171.8,199.73333333333335,239.9,100.0,100.0,100.0,-13.98,-19.526666666666667,-24.58571428571429,0.0,8.881784197001252e-16,2.6,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
293,Grassy Lake IMCIN,2019-03-09,-14.3,-1.4,-8.5,82.4,0.0,7.5,8.6,227.7,100.0,-12.02,1,1,0,1,0,1,-22.3,-21.133333333333336,-25.957142857142856,-1.4,-4.033333333333338,-10.014285714285714,-12.5,-13.499999999999998,-19.071428571428573,81.1,81.60000000000001,75.52857142857142,0.0,2.9605947323337506e-16,0.0,7.0,14.000000000000002,11.614285714285714,8.8,17.399999999999995,14.985714285714286,166.5,173.9,214.54285714285714,100.0,100.0,100.0,-16.28,-17.179999999999996,-23.965714285714288,0.0,8.881784197001252e-16,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
294,Grassy Lake IMCIN,2019-03-10,-20.8,-1.9,-10.1,82.3,0.0,12.9,16.7,187.3,100.0,-13.64,1,1,0,1,0,1,-14.3,-17.500000000000004,-23.042857142857144,-1.4,-1.5333333333333379,-7.0857142857142845,-8.5,-10.399999999999997,-16.12857142857143,82.4,81.53333333333335,76.62857142857142,0.0,2.9605947323337506e-16,0.0,7.5,12.833333333333336,11.742857142857144,8.6,15.966666666666661,14.957142857142857,227.7,188.6666666666667,211.57142857142858,100.0,100.0,100.0,-12.02,-14.093333333333332,-20.802857142857142,0.0,8.881784197001252e-16,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
295,Grassy Lake IMCIN,2019-03-11,-8.4,4.7,-0.3,65.2,0.0,25.5,34.0,215.9,100.0,-7.259999999999999,1,1,0,1,0,1,-20.8,-19.133333333333336,-21.414285714285718,-1.9,-1.5666666666666715,-4.899999999999999,-10.1,-10.366666666666665,-13.885714285714286,82.3,81.93333333333335,78.24285714285715,0.0,2.9605947323337506e-16,0.0,12.9,9.133333333333335,11.957142857142857,16.7,11.366666666666662,15.1,187.3,193.83333333333337,203.1,100.0,100.0,100.0,-13.64,-13.979999999999999,-18.23714285714286,0.0,8.881784197001252e-16,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
296,Grassy Lake IMCIN,2019-03-12,-1.1,5.2,1.8,71.8,0.0,12.7,16.9,278.7,100.0,-3.8400000000000007,0,1,0,1,0,1,-8.4,-14.500000000000002,-18.5,4.7,0.46666666666666207,-2.5428571428571423,-0.3,-6.299999999999997,-10.928571428571429,65.2,76.63333333333337,77.65714285714286,0.0,2.9605947323337506e-16,0.0,25.5,15.300000000000002,13.842857142857143,34.0,19.766666666666662,17.6,215.9,210.30000000000004,199.51428571428573,100.0,100.0,100.0,-7.259999999999999,-10.973333333333331,-15.397142857142859,0.0,8.881784197001252e-16,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
297,Grassy Lake IMCIN,2019-03-13,-6.1,1.8,-2.1,82.6,0.0,7.8,10.2,300.6,100.0,-5.580000000000002,1,1,0,1,0,1,-1.1,-10.100000000000003,-15.428571428571429,5.2,2.666666666666662,-0.7857142857142853,1.8,-2.866666666666664,-8.22857142857143,71.8,73.10000000000002,78.07142857142857,0.0,2.9605947323337506e-16,0.0,12.7,17.033333333333335,14.371428571428572,16.9,22.533333333333328,18.342857142857145,278.7,227.30000000000004,204.4714285714286,100.0,100.0,100.0,-3.8400000000000007,-8.246666666666664,-12.614285714285714,0.0,8.881784197001252e-16,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
298,Grassy Lake IMCIN,2019-03-14,-10.8,3.4,-4.2,80.3,0.0,9.3,12.4,210.5,100.0,-8.14,1,1,0,1,0,1,-6.1,-5.200000000000002,-12.700000000000001,1.8,3.8999999999999955,0.7428571428571434,-2.1,-0.19999999999999765,-5.985714285714286,82.6,73.20000000000003,78.07142857142857,0.0,2.9605947323337506e-16,0.0,7.8,15.333333333333336,13.914285714285715,10.2,20.36666666666666,17.95714285714286,300.6,265.0666666666667,221.21428571428572,100.0,100.0,100.0,-5.580000000000002,-5.559999999999998,-10.371428571428575,0.0,8.881784197001252e-16,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
299,Grassy Lake IMCIN,2019-03-15,-5.5,5.6,-0.8,77.1,0.0,10.2,14.1,242.5,100.0,-5.380000000000001,1,1,0,1,0,1,-10.8,-6.000000000000003,-11.971428571428573,3.4,3.466666666666662,1.4857142857142862,-4.2,-1.4999999999999976,-5.128571428571428,80.3,78.23333333333336,77.95714285714287,0.0,2.9605947323337506e-16,0.0,9.3,9.933333333333335,11.814285714285715,12.4,13.166666666666663,15.37142857142857,210.5,263.2666666666667,226.74285714285716,100.0,100.0,100.0,-8.14,-5.853333333333332,-9.53714285714286,0.0,8.881784197001252e-16,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
300,Grassy Lake IMCIN,2019-03-16,-6.7,7.0,-0.8,82.0,0.0,8.1,10.6,181.7,100.0,-4.4,1,1,0,1,0,1,-5.5,-7.466666666666669,-9.571428571428571,5.6,3.5999999999999956,2.4857142857142867,-0.8,-2.366666666666664,-3.457142857142857,77.1,80.00000000000001,77.38571428571427,0.0,2.9605947323337506e-16,0.0,10.2,9.100000000000003,12.271428571428572,14.1,12.233333333333329,16.128571428571426,242.5,251.20000000000005,237.6,100.0,100.0,100.0,-5.380000000000001,-6.3666666666666645,-7.980000000000002,0.0,8.881784197001252e-16,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
301,Grassy Lake IMCIN,2019-03-17,-6.0,5.5,-0.9,89.6,0.0,8.1,10.8,180.0,100.0,-2.980000000000001,1,1,0,1,0,1,-6.7,-7.666666666666669,-8.485714285714286,7.0,5.333333333333329,3.6857142857142864,-0.8,-1.9333333333333311,-2.357142857142857,82.0,79.80000000000003,77.32857142857142,0.0,2.9605947323337506e-16,0.0,8.1,9.200000000000003,12.357142857142858,10.6,12.366666666666662,16.414285714285715,181.7,211.5666666666667,231.02857142857144,100.0,100.0,100.0,-4.4,-5.973333333333332,-6.891428571428572,0.0,8.881784197001252e-16,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
302,Grassy Lake IMCIN,2019-03-18,-2.3,11.1,3.1,74.6,0.0,9.5,12.6,253.3,100.0,-1.9800000000000009,1,1,0,1,0,1,-6.0,-6.066666666666669,-6.371428571428572,5.5,6.033333333333329,4.742857142857143,-0.9,-0.8333333333333309,-1.042857142857143,89.6,82.90000000000002,78.37142857142858,0.0,2.9605947323337506e-16,0.0,8.1,8.800000000000002,11.671428571428573,10.8,11.833333333333329,15.571428571428571,180.0,201.4,229.9857142857143,100.0,100.0,100.0,-2.980000000000001,-4.253333333333331,-5.36857142857143,0.0,8.881784197001252e-16,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
303,Grassy Lake IMCIN,2019-03-19,-1.5,14.3,4.7,75.1,0.0,8.4,11.8,208.3,100.0,-0.28000000000000114,1,1,0,1,0,1,-2.3,-5.000000000000003,-5.5,11.1,7.866666666666661,5.6571428571428575,3.1,0.46666666666666906,-0.5571428571428573,74.6,82.06666666666669,79.71428571428571,0.0,2.9605947323337506e-16,0.0,9.5,8.566666666666668,9.385714285714286,12.6,11.333333333333329,12.514285714285714,253.3,205.00000000000003,235.32857142857142,100.0,100.0,100.0,-1.9800000000000009,-3.1199999999999988,-4.614285714285716,0.0,8.881784197001252e-16,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
304,Grassy Lake IMCIN,2019-03-20,-1.8,15.0,5.2,75.5,0.0,10.8,14.8,154.7,100.0,0.2999999999999998,1,1,0,1,0,1,-1.5,-3.2666666666666693,-5.557142857142857,14.3,10.299999999999995,6.957142857142857,4.7,2.3000000000000025,-0.142857142857143,75.1,79.76666666666668,80.18571428571428,0.0,2.9605947323337506e-16,0.0,8.4,8.66666666666667,8.77142857142857,11.8,11.733333333333329,11.785714285714286,208.3,213.8666666666667,225.27142857142854,100.0,100.0,100.0,-0.28000000000000114,-1.7466666666666653,-4.105714285714288,0.0,8.881784197001252e-16,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
305,Grassy Lake IMCIN,2019-03-21,-1.1,16.3,6.3,73.0,0.0,11.3,15.7,154.2,100.0,0.8999999999999995,1,1,0,1,0,1,-1.8,-1.866666666666669,-4.942857142857143,15.0,13.466666666666661,8.842857142857143,5.2,4.333333333333336,0.9,75.5,75.06666666666668,79.17142857142856,0.0,2.9605947323337506e-16,0.0,10.8,9.56666666666667,9.200000000000001,14.8,13.066666666666663,12.442857142857145,154.7,205.4333333333334,204.42857142857142,100.0,100.0,100.0,0.2999999999999998,-0.6533333333333317,-3.2657142857142873,0.0,8.881784197001252e-16,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
306,Grassy Lake IMCIN,2019-03-22,0.3,16.0,6.6,74.9,0.0,14.0,19.5,153.3,100.0,1.580000000000001,1,1,0,1,0,1,-1.1,-1.4666666666666692,-3.5571428571428574,16.3,15.199999999999996,10.685714285714287,6.3,5.400000000000002,2.4,73.0,74.53333333333336,78.12857142857142,0.0,2.9605947323337506e-16,0.0,11.3,10.16666666666667,9.485714285714286,15.7,14.099999999999994,12.914285714285715,154.2,172.4,196.3857142857143,100.0,100.0,100.0,0.8999999999999995,0.3066666666666684,-1.9742857142857158,0.0,8.881784197001252e-16,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
307,Grassy Lake IMCIN,2019-03-23,-1.8,16.4,6.7,73.8,0.0,10.1,14.1,82.8,100.0,1.46,1,1,0,1,0,1,0.3,-0.866666666666669,-2.728571428571428,16.0,15.76666666666666,12.171428571428574,6.6,6.033333333333336,3.457142857142857,74.9,74.46666666666668,77.8142857142857,0.0,2.9605947323337506e-16,0.0,14.0,12.033333333333337,10.028571428571428,19.5,16.66666666666666,13.685714285714287,153.3,154.0666666666667,183.64285714285714,100.0,100.0,100.0,1.580000000000001,0.9266666666666691,-0.9800000000000014,0.0,8.881784197001252e-16,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
308,Grassy Lake IMCIN,2019-03-24,-0.1,5.3,1.2,98.3,10.3,10.8,13.7,21.6,100.0,0.8599999999999994,1,1,0,1,0,1,-1.8,-0.866666666666669,-2.0285714285714285,16.4,16.23333333333333,13.514285714285716,6.7,6.533333333333336,4.528571428571429,73.8,73.90000000000003,76.64285714285714,0.0,2.9605947323337506e-16,0.0,10.1,11.800000000000002,10.314285714285715,14.1,16.43333333333333,14.185714285714285,82.8,130.10000000000005,169.5142857142857,100.0,100.0,100.0,1.46,1.313333333333336,-0.14285714285714426,0.0,8.881784197001252e-16,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
309,Grassy Lake IMCIN,2019-03-25,-0.5,15.6,4.7,85.8,0.0,13.1,17.6,171.7,100.0,1.8599999999999994,1,1,0,1,0,1,-0.1,-0.5333333333333358,-1.1857142857142855,5.3,12.566666666666663,13.485714285714286,1.2,4.833333333333336,4.828571428571428,98.3,82.33333333333336,77.88571428571429,10.3,3.4333333333333336,1.4714285714285715,10.8,11.633333333333335,10.700000000000001,13.7,15.76666666666666,14.6,21.6,85.90000000000003,146.8857142857143,100.0,100.0,100.0,0.8599999999999994,1.3000000000000025,0.40571428571428436,10.3,10.3,10.3,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
310,Grassy Lake IMCIN,2019-03-26,0.9,15.7,7.2,65.9,0.0,18.9,26.1,205.9,100.0,0.38000000000000167,0,1,0,1,0,1,-0.5,-0.8000000000000024,-0.9285714285714286,15.6,12.433333333333328,14.12857142857143,4.7,4.200000000000003,5.057142857142857,85.8,85.9666666666667,79.48571428571428,0.0,3.4333333333333336,1.4714285714285715,13.1,11.333333333333336,11.214285714285714,17.6,15.133333333333328,15.314285714285715,171.7,92.03333333333337,135.22857142857143,100.0,100.0,100.0,1.8599999999999994,1.3933333333333353,0.954285714285713,0.0,10.3,10.3,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
311,Grassy Lake IMCIN,2019-03-27,-1.6,8.9,3.5,80.5,0.0,10.5,13.5,320.1,100.0,-0.3999999999999999,1,1,0,1,0,1,0.9,0.09999999999999765,-0.5857142857142856,15.7,12.199999999999994,14.328571428571427,7.2,4.36666666666667,5.414285714285714,65.9,83.33333333333336,78.17142857142858,0.0,3.4333333333333336,1.4714285714285715,18.9,14.266666666666667,12.714285714285714,26.1,19.13333333333333,17.357142857142858,205.9,133.0666666666667,134.88571428571427,100.0,100.0,100.0,0.38000000000000167,1.0333333333333359,1.0485714285714276,0.0,10.3,10.3,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
312,Grassy Lake IMCIN,2019-03-28,-5.9,9.6,1.1,72.2,0.0,5.1,5.7,63.9,100.0,-4.459999999999999,1,1,0,1,0,1,-1.6,-0.4000000000000024,-0.5571428571428572,8.9,13.399999999999993,13.457142857142857,3.5,5.133333333333336,5.171428571428571,80.5,77.40000000000002,78.88571428571429,0.0,0.0,1.4714285714285715,10.5,14.166666666666666,12.671428571428573,13.5,19.066666666666663,17.17142857142857,320.1,232.56666666666672,158.5142857142857,100.0,100.0,100.0,-0.3999999999999999,0.6133333333333361,0.9485714285714276,0.0,0.0,10.3,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
313,Grassy Lake IMCIN,2019-03-29,-4.3,10.9,3.4,66.6,0.0,8.6,10.6,285.5,100.0,-3.2800000000000016,1,1,0,1,0,1,-5.9,-2.2000000000000024,-1.2428571428571427,9.6,11.399999999999997,12.5,1.1,3.933333333333336,4.428571428571429,72.2,72.86666666666669,78.77142857142857,0.0,0.0,1.4714285714285715,5.1,11.500000000000002,11.785714285714286,5.7,15.099999999999996,15.742857142857144,63.9,196.63333333333335,145.6142857142857,100.0,100.0,100.0,-4.459999999999999,-1.4933333333333298,0.18285714285714214,0.0,0.0,10.3,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
314,Grassy Lake IMCIN,2019-03-30,-2.6,16.4,5.8,59.9,0.0,11.4,15.5,264.5,100.0,-2.2199999999999998,1,1,0,1,0,1,-4.3,-3.933333333333336,-1.9000000000000001,10.9,9.799999999999995,11.771428571428572,3.4,2.666666666666669,3.971428571428571,66.6,73.10000000000002,77.58571428571429,0.0,0.0,1.4714285714285715,8.6,8.066666666666668,11.014285714285716,10.6,9.933333333333328,14.471428571428572,285.5,223.1666666666667,164.5,100.0,100.0,100.0,-3.2800000000000016,-2.713333333333331,-0.5114285714285726,0.0,0.0,10.3,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
315,Grassy Lake IMCIN,2019-03-31,-3.4,9.4,3.4,68.6,0.0,9.3,12.1,139.3,100.0,-2.8800000000000012,1,1,0,1,0,1,-2.6,-4.266666666666668,-2.0142857142857142,16.4,12.299999999999995,11.771428571428572,5.8,3.433333333333336,3.8428571428571425,59.9,66.23333333333336,75.60000000000001,0.0,0.0,1.4714285714285715,11.4,8.366666666666669,11.2,15.5,10.599999999999996,14.671428571428573,264.5,204.63333333333335,190.45714285714286,100.0,100.0,100.0,-2.2199999999999998,-3.319999999999997,-1.0371428571428583,0.0,0.0,10.3,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
316,Grassy Lake IMCIN,2019-04-01,-2.0,9.9,3.5,68.8,0.0,10.5,13.5,314.6,100.0,-2.74,0,1,0,1,0,1,-3.4,-3.433333333333336,-2.4857142857142853,9.4,12.233333333333327,12.357142857142858,3.4,4.200000000000002,4.157142857142857,68.6,65.03333333333336,71.35714285714286,0.0,0.0,0.0,9.3,9.766666666666667,10.985714285714286,12.1,12.733333333333329,14.442857142857141,139.3,229.76666666666674,207.27142857142854,100.0,100.0,100.0,-2.8800000000000012,-2.7933333333333317,-1.5714285714285725,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
317,Grassy Lake IMCIN,2019-04-02,-3.4,11.2,3.5,63.6,0.0,7.3,9.4,251.1,100.0,-3.7799999999999994,0,1,0,1,0,1,-2.0,-2.666666666666669,-2.6999999999999997,9.9,11.899999999999997,11.542857142857144,3.5,4.233333333333335,3.9857142857142853,68.8,65.7666666666667,68.92857142857143,0.0,0.0,0.0,10.5,10.400000000000004,10.614285714285714,13.5,13.699999999999996,13.857142857142858,314.6,239.4666666666667,227.6857142857143,100.0,100.0,100.0,-2.74,-2.613333333333331,-2.2285714285714295,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
318,Grassy Lake IMCIN,2019-04-03,-2.2,16.2,6.7,53.7,0.0,17.0,23.6,184.0,100.0,-2.5599999999999996,0,1,0,1,0,1,-3.4,-2.933333333333336,-3.314285714285714,11.2,10.166666666666663,10.900000000000002,3.5,3.466666666666669,3.4571428571428564,63.6,67.00000000000001,68.6,0.0,0.0,0.0,7.3,9.033333333333337,8.957142857142857,9.4,11.666666666666663,11.471428571428573,251.1,235.00000000000003,234.14285714285714,100.0,100.0,100.0,-3.7799999999999994,-3.133333333333331,-2.8228571428571443,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
319,Grassy Lake IMCIN,2019-04-04,2.6,18.2,10.2,49.2,0.0,14.6,19.8,277.3,100.0,0.03999999999999915,0,1,0,1,0,1,-2.2,-2.5333333333333354,-3.4,16.2,12.433333333333328,11.942857142857141,6.7,4.566666666666669,3.914285714285714,53.7,62.03333333333336,64.77142857142857,0.0,0.0,0.0,17.0,11.600000000000001,9.885714285714286,23.6,15.499999999999995,12.914285714285715,184.0,249.9,214.70000000000002,100.0,100.0,100.0,-2.5599999999999996,-3.0266666666666637,-3.131428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
320,Grassy Lake IMCIN,2019-04-05,-4.3,13.0,4.4,72.7,0.0,7.9,10.7,82.1,100.0,-1.0599999999999987,1,1,0,1,0,1,2.6,-1.0000000000000024,-2.1857142857142855,18.2,15.199999999999994,13.171428571428573,10.2,6.800000000000002,5.214285714285714,49.2,55.50000000000003,61.48571428571428,0.0,0.0,0.0,14.6,12.966666666666669,11.242857142857144,19.8,17.599999999999994,14.928571428571429,277.3,237.4666666666667,245.1857142857143,100.0,100.0,100.0,0.03999999999999915,-2.0999999999999974,-2.4885714285714298,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
321,Grassy Lake IMCIN,2019-04-06,3.2,15.2,8.8,55.4,0.0,23.9,32.7,216.0,100.0,-0.11999999999999922,0,1,0,1,0,1,-4.3,-1.3000000000000023,-2.185714285714286,13.0,15.799999999999992,13.471428571428572,4.4,7.100000000000001,5.357142857142857,72.7,58.53333333333336,62.357142857142854,0.0,0.0,0.0,7.9,13.16666666666667,11.142857142857142,10.7,18.033333333333328,14.942857142857141,82.1,181.13333333333335,216.12857142857143,100.0,100.0,100.0,-1.0599999999999987,-1.1933333333333305,-2.1714285714285726,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
322,Grassy Lake IMCIN,2019-04-07,3.2,16.0,8.9,47.0,0.0,17.9,23.9,245.5,100.0,-1.6999999999999993,0,1,0,1,0,1,3.2,0.4999999999999978,-1.3571428571428572,15.2,15.466666666666661,13.3,8.8,7.800000000000002,5.785714285714286,55.4,59.10000000000002,61.71428571428571,0.0,0.0,0.0,23.9,15.466666666666669,12.928571428571429,32.7,21.066666666666663,17.4,216.0,191.80000000000004,209.20000000000002,100.0,100.0,100.0,-0.11999999999999922,-0.37999999999999695,-1.8714285714285723,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
323,Grassy Lake IMCIN,2019-04-08,-1.1,15.9,7.5,47.8,0.0,9.8,13.4,248.0,100.0,-2.9400000000000013,0,1,0,1,0,1,3.2,0.6999999999999978,-0.4142857142857142,16.0,14.733333333333329,14.242857142857144,8.9,7.36666666666667,6.571428571428571,47.0,58.366666666666696,58.628571428571426,0.0,0.0,0.0,17.9,16.566666666666666,14.157142857142857,23.9,22.433333333333326,19.085714285714285,245.5,181.20000000000005,224.3714285714286,100.0,100.0,100.0,-1.6999999999999993,-0.9599999999999964,-1.7028571428571435,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
324,Grassy Lake IMCIN,2019-04-09,2.4,15.0,8.4,49.4,0.0,10.9,14.6,114.7,100.0,-1.7200000000000006,0,1,0,1,0,1,-1.1,1.7666666666666646,-0.28571428571428564,15.9,15.699999999999996,15.1,7.5,8.400000000000004,7.142857142857143,47.8,50.066666666666684,55.628571428571426,0.0,0.0,0.0,9.8,17.200000000000003,14.057142857142855,13.4,23.33333333333333,19.071428571428573,248.0,236.50000000000003,214.85714285714286,100.0,100.0,100.0,-2.9400000000000013,-1.586666666666664,-1.7314285714285724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
325,Grassy Lake IMCIN,2019-04-10,1.3,12.4,6.7,58.4,0.0,10.4,13.9,160.4,100.0,-1.62,0,1,0,1,0,1,2.4,1.4999999999999976,0.5428571428571429,15.0,15.633333333333328,15.642857142857142,8.4,8.266666666666667,7.842857142857143,49.4,48.066666666666684,53.60000000000001,0.0,0.0,0.0,10.9,12.866666666666669,14.571428571428571,14.6,17.299999999999994,19.814285714285713,114.7,202.73333333333338,195.3714285714286,100.0,100.0,100.0,-1.7200000000000006,-2.119999999999998,-1.4371428571428582,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
