"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Growing Degree Days Long Term (base 5°C) (GDD)","Growing Degree Days Long Term (base 5°C) Source Flag","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag"
"Vauxhall CDA CS","20-September-2018","1.7","ACTUAL","100.0","16.3","ACTUAL","100.0","8.2","AGGREGATED","100.0","84.6","AGGREGATED","100.0","87.8","AGGREGATED","using element [Precip. Weighing]","2.3","AGGREGATED","using element [Precip. Weighing]","6.9","AGGREGATED","100.0","155.7","COMPUTED","10.4","COMPUTED","","3.4","COMPUTED","","17.3","COMPUTED","","1,298.8","COMPUTED","57.6","COMPUTED","","2.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,319.5","COMPUTED"
"Vauxhall CDA CS","21-September-2018","4.3","ACTUAL","100.0","13.7","ACTUAL","100.0","8.9","AGGREGATED","100.0","90.0","AGGREGATED","100.0","88.3","AGGREGATED","using element [Precip. Weighing]","0.5","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","157.5","COMPUTED","10.4","COMPUTED","","2.8","COMPUTED","","18.1","COMPUTED","","1,304.4","COMPUTED","62.7","COMPUTED","","1.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,323.5","COMPUTED"
"Vauxhall CDA CS","22-September-2018","1.4","ACTUAL","100.0","5.5","ACTUAL","100.0","3.4","AGGREGATED","100.0","95.5","AGGREGATED","100.0","88.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.4","AGGREGATED","100.0","158.0","COMPUTED","11.3","COMPUTED","","3.4","COMPUTED","","19.3","COMPUTED","","1,310.9","COMPUTED","62.7","COMPUTED","","0.4","COMPUTED","solar-ACT, 2m wind, Avg.","1,323.5","COMPUTED"
"Vauxhall CDA CS","23-September-2018","3.3","ACTUAL","100.0","8.9","ACTUAL","100.0","4.9","AGGREGATED","100.0","91.5","AGGREGATED","100.0","88.5","AGGREGATED","using element [Precip. Weighing]","0.2","AGGREGATED","using element [Precip. Weighing]","5.3","AGGREGATED","100.0","158.5","COMPUTED","11.7","COMPUTED","","3.5","COMPUTED","","19.8","COMPUTED","","1,317.8","COMPUTED","69.5","COMPUTED","","0.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,324.6","COMPUTED"
"Vauxhall CDA CS","24-September-2018","3.8","ACTUAL","100.0","13.2","ACTUAL","100.0","7.9","AGGREGATED","100.0","84.3","AGGREGATED","100.0","90.8","AGGREGATED","using element [Precip. Weighing]","2.3","AGGREGATED","using element [Precip. Weighing]","12.7","AGGREGATED","100.0","159.6","COMPUTED","11.9","COMPUTED","","3.3","COMPUTED","","20.4","COMPUTED","","1,324.8","COMPUTED","74.6","COMPUTED","","1.7","COMPUTED","solar-ACT, 2m wind, Avg.","1,328.1","COMPUTED"
"Vauxhall CDA CS","25-September-2018","2.2","ACTUAL","100.0","17.8","ACTUAL","100.0","9.5","AGGREGATED","100.0","70.9","AGGREGATED","100.0","91.1","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","9.8","AGGREGATED","100.0","161.2","COMPUTED","11.8","COMPUTED","","3.6","COMPUTED","","20.1","COMPUTED","","1,331.9","COMPUTED","74.6","COMPUTED","","2.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,333.1","COMPUTED"
"Vauxhall CDA CS","26-September-2018","5.0","ACTUAL","100.0","18.5","ACTUAL","100.0","11.3","AGGREGATED","100.0","65.9","AGGREGATED","100.0","91.8","AGGREGATED","using element [Precip. Weighing]","0.7","AGGREGATED","using element [Precip. Weighing]","12.8","AGGREGATED","100.0","162.1","COMPUTED","10.7","COMPUTED","","3.6","COMPUTED","","17.9","COMPUTED","","1,338.0","COMPUTED","76.3","COMPUTED","","2.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,339.9","COMPUTED"
"Vauxhall CDA CS","27-September-2018","1.3","ACTUAL","100.0","8.9","ACTUAL","100.0","6.0","AGGREGATED","100.0","93.5","AGGREGATED","100.0","101.5","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","using element [Precip. Weighing]","11.2","AGGREGATED","100.0","162.5","COMPUTED","10.2","COMPUTED","","2.4","COMPUTED","","18.1","COMPUTED","","1,343.6","COMPUTED","79.7","COMPUTED","","0.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.0","COMPUTED"
"Vauxhall CDA CS","28-September-2018","-0.8","ACTUAL","100.0","8.2","ACTUAL","100.0","3.9","AGGREGATED","100.0","88.2","AGGREGATED","100.0","101.8","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","4.2","AGGREGATED","100.0","162.9","COMPUTED","10.7","COMPUTED","","2.7","COMPUTED","","18.6","COMPUTED","","1,349.7","COMPUTED","84.7","COMPUTED","","0.8","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.0","COMPUTED"
"Vauxhall CDA CS","29-September-2018","-2.2","ACTUAL","100.0","7.0","ACTUAL","100.0","3.4","AGGREGATED","100.0","75.7","AGGREGATED","100.0","101.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.6","AGGREGATED","100.0","163.4","COMPUTED","10.9","COMPUTED","","2.7","COMPUTED","","19.1","COMPUTED","","1,356.0","COMPUTED","88.1","COMPUTED","","1.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.0","COMPUTED"
"Vauxhall CDA CS","30-September-2018","-3.6","ACTUAL","100.0","0.4","ACTUAL","100.0","-1.3","AGGREGATED","100.0","85.6","AGGREGATED","100.0","102.5","AGGREGATED","using element [Precip. Weighing]","0.7","AGGREGATED","using element [Precip. Weighing]","10.6","AGGREGATED","100.0","163.9","COMPUTED","10.1","COMPUTED","","2.7","COMPUTED","","17.5","COMPUTED","","1,361.7","COMPUTED","89.8","COMPUTED","","0.4","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.0","COMPUTED"
"Vauxhall CDA CS","01-October-2018","0.2","ACTUAL","100.0","4.7","ACTUAL","100.0","2.5","AGGREGATED","100.0","88.6","AGGREGATED","100.0","102.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.4","AGGREGATED","100.0","164.4","COMPUTED","9.4","COMPUTED","","1.8","COMPUTED","","16.9","COMPUTED","","1,366.5","COMPUTED","89.8","COMPUTED","","0.7","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.0","COMPUTED"
"Vauxhall CDA CS","02-October-2018","-1.5","ACTUAL","100.0","1.9","ACTUAL","100.0","0.5","AGGREGATED","100.0","94.0","AGGREGATED","100.0","104.5","AGGREGATED","using element [Precip. Weighing]","2.0","AGGREGATED","using element [Precip. Weighing]","7.6","AGGREGATED","100.0","165.2","COMPUTED","8.7","COMPUTED","","1.2","COMPUTED","","16.3","COMPUTED","","1,370.9","COMPUTED","91.5","COMPUTED","","0.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.0","COMPUTED"
"Vauxhall CDA CS","03-October-2018","-4.0","ACTUAL","100.0","4.2","ACTUAL","100.0","-0.2","AGGREGATED","100.0","88.0","AGGREGATED","100.0","106.8","AGGREGATED","using element [Precip. Weighing]","2.3","AGGREGATED","using element [Precip. Weighing]","11.2","AGGREGATED","100.0","165.8","COMPUTED","8.2","COMPUTED","","0.8","COMPUTED","","15.5","COMPUTED","","1,374.7","COMPUTED","93.2","COMPUTED","","1.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.0","COMPUTED"
"Vauxhall CDA CS","04-October-2018","-1.9","ACTUAL","100.0","6.2","ACTUAL","100.0","1.4","AGGREGATED","100.0","84.9","AGGREGATED","100.0","106.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","166.0","COMPUTED","8.0","COMPUTED","","0.7","COMPUTED","","15.3","COMPUTED","","1,378.4","COMPUTED","98.3","COMPUTED","","0.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.0","COMPUTED"
"Vauxhall CDA CS","05-October-2018","-4.7","ACTUAL","100.0","12.6","ACTUAL","100.0","3.3","AGGREGATED","100.0","76.7","AGGREGATED","100.0","107.1","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","6.8","AGGREGATED","100.0","166.3","COMPUTED","7.8","COMPUTED","","0.1","COMPUTED","","15.5","COMPUTED","","1,381.9","COMPUTED","98.3","COMPUTED","","1.7","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.0","COMPUTED"
"Vauxhall CDA CS","06-October-2018","-2.8","ACTUAL","100.0","13.4","ACTUAL","100.0","4.6","AGGREGATED","100.0","73.3","AGGREGATED","100.0","107.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","4.8","AGGREGATED","100.0","167.8","COMPUTED","8.9","COMPUTED","","0.8","COMPUTED","","17.0","COMPUTED","","1,386.2","COMPUTED","100.0","COMPUTED","","1.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.3","COMPUTED"
"Vauxhall CDA CS","07-October-2018","-4.5","ACTUAL","100.0","14.1","ACTUAL","100.0","4.3","AGGREGATED","100.0","70.9","AGGREGATED","100.0","107.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.2","AGGREGATED","100.0","168.6","COMPUTED","8.8","COMPUTED","","1.3","COMPUTED","","16.2","COMPUTED","","1,390.7","COMPUTED","100.0","COMPUTED","","1.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.3","COMPUTED"
"Vauxhall CDA CS","08-October-2018","-2.8","ACTUAL","100.0","5.9","ACTUAL","100.0","-0.0","AGGREGATED","100.0","94.8","AGGREGATED","100.0","107.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.3","AGGREGATED","100.0","169.0","COMPUTED","8.4","COMPUTED","","1.0","COMPUTED","","15.8","COMPUTED","","1,394.8","COMPUTED","100.0","COMPUTED","","0.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.3","COMPUTED"
"Vauxhall CDA CS","09-October-2018","-3.0","ACTUAL","100.0","0.0","AGGREGATED","100.0","-1.6","AGGREGATED","100.0","95.7","AGGREGATED","100.0","109.9","AGGREGATED","using element [Precip. Weighing]","2.8","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","100.0","169.3","COMPUTED","7.7","COMPUTED","","-0.1","COMPUTED","","15.5","COMPUTED","","1,398.5","COMPUTED","100.0","COMPUTED","","0.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.3","COMPUTED"
"Vauxhall CDA CS","10-October-2018","-0.9","ACTUAL","100.0","2.7","ACTUAL","100.0","0.6","AGGREGATED","100.0","90.9","AGGREGATED","100.0","110.1","AGGREGATED","using element [Precip. Weighing]","0.2","AGGREGATED","using element [Precip. Weighing]","4.9","AGGREGATED","100.0","169.9","COMPUTED","7.4","COMPUTED","","0.0","COMPUTED","","14.8","COMPUTED","","1,402.0","COMPUTED","100.0","COMPUTED","","0.4","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.3","COMPUTED"
"Vauxhall CDA CS","11-October-2018","-1.2","ACTUAL","100.0","6.7","ACTUAL","100.0","2.0","AGGREGATED","100.0","88.2","AGGREGATED","100.0","110.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.8","AGGREGATED","100.0","170.4","COMPUTED","6.4","COMPUTED","","-0.1","COMPUTED","","13.0","COMPUTED","","1,404.8","COMPUTED","100.0","COMPUTED","","0.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,340.3","COMPUTED"
"Vauxhall CDA CS","12-October-2018","-0.8","ACTUAL","100.0","18.2","ACTUAL","100.0","6.7","AGGREGATED","100.0","71.8","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","1.1","AGGREGATED","using element [Precip. Weighing]","29.0","AGGREGATED","100.0","170.9","COMPUTED","7.2","COMPUTED","","-0.1","COMPUTED","","14.5","COMPUTED","","1,407.9","COMPUTED","100.0","COMPUTED","","3.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,344.0","COMPUTED"
"Vauxhall CDA CS","13-October-2018","-2.0","ACTUAL","100.0","1.4","ACTUAL","100.0","-0.3","AGGREGATED","100.0","70.1","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.4","AGGREGATED","100.0","171.2","COMPUTED","7.0","COMPUTED","","-0.3","COMPUTED","","14.3","COMPUTED","","1,410.8","COMPUTED","100.0","COMPUTED","","0.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,344.0","COMPUTED"
"Vauxhall CDA CS","14-October-2018","-6.5","ACTUAL","100.0","11.6","ACTUAL","100.0","3.1","AGGREGATED","100.0","65.5","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.1","AGGREGATED","100.0","171.9","COMPUTED","6.7","COMPUTED","","-0.7","COMPUTED","","14.2","COMPUTED","","1,413.4","COMPUTED","100.0","COMPUTED","","1.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,344.0","COMPUTED"
"Vauxhall CDA CS","15-October-2018","5.3","ACTUAL","100.0","19.4","ACTUAL","100.0","11.5","AGGREGATED","100.0","49.1","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.7","AGGREGATED","100.0","172.2","COMPUTED","6.5","COMPUTED","","-0.6","COMPUTED","","13.5","COMPUTED","","1,416.0","COMPUTED","100.0","COMPUTED","","3.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,351.3","COMPUTED"
"Vauxhall CDA CS","16-October-2018","1.4","ACTUAL","100.0","20.1","ACTUAL","100.0","10.3","AGGREGATED","100.0","53.8","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.1","AGGREGATED","100.0","173.1","COMPUTED","6.8","COMPUTED","","-0.5","COMPUTED","","14.0","COMPUTED","","1,419.0","COMPUTED","100.0","COMPUTED","","2.8","COMPUTED","solar-ACT, 2m wind, Avg.","1,357.1","COMPUTED"
"Vauxhall CDA CS","17-October-2018","-0.6","ACTUAL","100.0","23.2","ACTUAL","100.0","9.1","AGGREGATED","100.0","56.1","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.5","AGGREGATED","100.0","173.6","COMPUTED","6.3","COMPUTED","","-1.1","COMPUTED","","13.7","COMPUTED","","1,421.6","COMPUTED","100.0","COMPUTED","","3.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,363.4","COMPUTED"
"Vauxhall CDA CS","18-October-2018","-1.0","ACTUAL","100.0","19.0","ACTUAL","100.0","8.9","AGGREGATED","100.0","52.2","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.0","AGGREGATED","100.0","174.1","COMPUTED","6.4","COMPUTED","","-1.3","COMPUTED","","14.0","COMPUTED","","1,424.0","COMPUTED","100.0","COMPUTED","","2.4","COMPUTED","solar-ACT, 2m wind, Avg.","1,367.4","COMPUTED"
"Vauxhall CDA CS","19-October-2018","-2.6","ACTUAL","100.0","16.2","ACTUAL","100.0","5.8","AGGREGATED","100.0","63.8","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.5","AGGREGATED","100.0","174.5","COMPUTED","6.9","COMPUTED","","-0.9","COMPUTED","","14.7","COMPUTED","","1,426.9","COMPUTED","100.0","COMPUTED","","1.7","COMPUTED","solar-ACT, 2m wind, Avg.","1,369.2","COMPUTED"
"Vauxhall CDA CS","20-October-2018","-0.7","ACTUAL","100.0","23.5","ACTUAL","100.0","9.4","AGGREGATED","100.0","57.8","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.5","AGGREGATED","100.0","174.9","COMPUTED","6.6","COMPUTED","","-0.6","COMPUTED","","13.9","COMPUTED","","1,429.6","COMPUTED","100.0","COMPUTED","","3.7","COMPUTED","solar-ACT, 2m wind, Avg.","1,375.6","COMPUTED"
"Vauxhall CDA CS","21-October-2018","-3.8","ACTUAL","100.0","15.0","ACTUAL","100.0","4.8","AGGREGATED","100.0","65.6","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.9","AGGREGATED","100.0","175.6","COMPUTED","6.0","COMPUTED","","-1.0","COMPUTED","","12.9","COMPUTED","","1,432.0","COMPUTED","100.0","COMPUTED","","1.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,376.2","COMPUTED"
"Vauxhall CDA CS","22-October-2018","-7.1","ACTUAL","100.0","15.9","ACTUAL","100.0","3.3","AGGREGATED","100.0","65.2","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.2","AGGREGATED","100.0","175.7","COMPUTED","5.7","COMPUTED","","-1.7","COMPUTED","","13.2","COMPUTED","","1,434.3","COMPUTED","100.0","COMPUTED","","2.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,376.2","COMPUTED"
"Vauxhall CDA CS","23-October-2018","-2.6","ACTUAL","100.0","19.5","ACTUAL","100.0","6.7","AGGREGATED","100.0","62.9","AGGREGATED","100.0","111.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.5","AGGREGATED","100.0","176.1","COMPUTED","5.8","COMPUTED","","-1.5","COMPUTED","","13.1","COMPUTED","","1,436.7","COMPUTED","100.0","COMPUTED","","2.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,379.6","COMPUTED"
"Vauxhall CDA CS","24-October-2018","-1.9","ACTUAL","100.0","19.7","ACTUAL","100.0","8.3","AGGREGATED","100.0","61.5","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.2","AGGREGATED","using element [Precip. Weighing]","18.8","AGGREGATED","100.0","176.4","COMPUTED","5.7","COMPUTED","","-1.5","COMPUTED","","12.8","COMPUTED","","1,439.1","COMPUTED","100.0","COMPUTED","","3.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,383.5","COMPUTED"
"Vauxhall CDA CS","25-October-2018","0.5","ACTUAL","100.0","17.8","ACTUAL","100.0","10.1","AGGREGATED","100.0","52.5","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","19.7","AGGREGATED","100.0","177.0","COMPUTED","5.6","COMPUTED","","-1.8","COMPUTED","","13.1","COMPUTED","","1,441.2","COMPUTED","100.0","COMPUTED","","2.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,387.7","COMPUTED"
"Vauxhall CDA CS","26-October-2018","2.8","ACTUAL","100.0","16.8","ACTUAL","100.0","10.3","AGGREGATED","100.0","59.9","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","19.9","AGGREGATED","100.0","177.9","COMPUTED","4.7","COMPUTED","","-1.7","COMPUTED","","11.2","COMPUTED","","1,443.2","COMPUTED","100.0","COMPUTED","","2.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,392.5","COMPUTED"
"Vauxhall CDA CS","27-October-2018","-1.1","ACTUAL","100.0","15.8","ACTUAL","100.0","7.3","AGGREGATED","100.0","56.5","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.5","AGGREGATED","100.0","178.4","COMPUTED","3.5","COMPUTED","","-3.3","COMPUTED","","10.2","COMPUTED","","1,444.7","COMPUTED","100.0","COMPUTED","","2.8","COMPUTED","solar-ACT, 2m wind, Avg.","1,394.8","COMPUTED"
"Vauxhall CDA CS","28-October-2018","-3.1","ACTUAL","100.0","17.4","ACTUAL","100.0","5.8","AGGREGATED","100.0","62.0","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.2","AGGREGATED","100.0","178.8","COMPUTED","3.2","COMPUTED","","-3.6","COMPUTED","","10.1","COMPUTED","","1,446.3","COMPUTED","100.0","COMPUTED","","2.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,397.0","COMPUTED"
"Vauxhall CDA CS","29-October-2018","-1.1","ACTUAL","100.0","11.6","ACTUAL","100.0","4.4","AGGREGATED","100.0","64.6","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.1","AGGREGATED","100.0","179.2","COMPUTED","2.8","COMPUTED","","-4.0","COMPUTED","","9.5","COMPUTED","","1,447.8","COMPUTED","100.0","COMPUTED","","1.4","COMPUTED","solar-ACT, 2m wind, Avg.","1,397.2","COMPUTED"
"Vauxhall CDA CS","30-October-2018","-5.5","ACTUAL","100.0","14.0","ACTUAL","100.0","3.4","AGGREGATED","100.0","61.3","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.9","AGGREGATED","100.0","179.7","COMPUTED","2.6","COMPUTED","","-4.6","COMPUTED","","9.9","COMPUTED","","1,448.9","COMPUTED","100.0","COMPUTED","","1.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,397.2","COMPUTED"
"Vauxhall CDA CS","31-October-2018","-2.3","ACTUAL","100.0","12.4","ACTUAL","100.0","4.7","AGGREGATED","100.0","61.3","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.5","AGGREGATED","100.0","180.2","COMPUTED","2.5","COMPUTED","","-4.0","COMPUTED","","9.0","COMPUTED","","1,449.9","COMPUTED","100.0","COMPUTED","","1.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,397.3","COMPUTED"
"Vauxhall CDA CS","01-November-2018","1.0","ACTUAL","100.0","6.2","ACTUAL","100.0","4.0","AGGREGATED","100.0","69.2","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.6","AGGREGATED","100.0","180.5","COMPUTED","2.2","COMPUTED","","-4.0","COMPUTED","","8.4","COMPUTED","","1,450.9","COMPUTED","100.0","COMPUTED","","0.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,397.3","COMPUTED"
"Vauxhall CDA CS","02-November-2018","0.8","ACTUAL","100.0","8.9","ACTUAL","100.0","2.9","AGGREGATED","100.0","90.0","AGGREGATED","100.0","111.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","23.7","AGGREGATED","100.0","181.0","COMPUTED","2.0","COMPUTED","","-4.2","COMPUTED","","8.3","COMPUTED","","1,452.0","COMPUTED","100.0","COMPUTED","","0.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,397.3","COMPUTED"
"Vauxhall CDA CS","03-November-2018","-4.1","ACTUAL","100.0","13.5","ACTUAL","100.0","3.4","AGGREGATED","100.0","77.6","AGGREGATED","100.0","111.7","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","12.3","AGGREGATED","100.0","181.3","COMPUTED","2.2","COMPUTED","","-4.4","COMPUTED","","8.8","COMPUTED","","1,453.0","COMPUTED","100.0","COMPUTED","","1.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,397.3","COMPUTED"
"Vauxhall CDA CS","04-November-2018","0.9","ACTUAL","100.0","13.3","ACTUAL","100.0","8.3","AGGREGATED","100.0","62.3","AGGREGATED","100.0","115.2","AGGREGATED","using element [Precip. Weighing]","3.5","AGGREGATED","using element [Precip. Weighing]","27.9","AGGREGATED","100.0","181.8","COMPUTED","2.0","COMPUTED","","-4.4","COMPUTED","","8.5","COMPUTED","","1,454.2","COMPUTED","100.0","COMPUTED","","2.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,399.4","COMPUTED"
"Vauxhall CDA CS","05-November-2018","-7.5","ACTUAL","100.0","0.9","ACTUAL","100.0","-3.1","AGGREGATED","100.0","72.2","AGGREGATED","100.0","115.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.9","AGGREGATED","100.0","182.3","COMPUTED","1.2","COMPUTED","","-5.1","COMPUTED","","7.4","COMPUTED","","1,455.3","COMPUTED","100.0","COMPUTED","","0.8","COMPUTED","solar-ACT, 2m wind, Avg.","1,399.4","COMPUTED"
"Vauxhall CDA CS","06-November-2018","-10.3","ACTUAL","100.0","-6.1","ACTUAL","100.0","-8.3","AGGREGATED","100.0","79.7","AGGREGATED","100.0","115.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.1","AGGREGATED","100.0","182.7","COMPUTED","0.4","COMPUTED","","-5.9","COMPUTED","","6.7","COMPUTED","","1,456.0","COMPUTED","100.0","COMPUTED","","0.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,399.4","COMPUTED"
"Vauxhall CDA CS","07-November-2018","-15.5","ACTUAL","100.0","-5.3","ACTUAL","100.0","-9.6","AGGREGATED","100.0","86.3","AGGREGATED","100.0","115.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","100.0","183.1","COMPUTED","0.2","COMPUTED","","-6.0","COMPUTED","","6.5","COMPUTED","","1,456.7","COMPUTED","100.0","COMPUTED","","0.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,399.4","COMPUTED"
"Vauxhall CDA CS","08-November-2018","-16.6","ACTUAL","100.0","-5.7","ACTUAL","100.0","-11.1","AGGREGATED","100.0","80.0","AGGREGATED","100.0","115.5","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","9.3","AGGREGATED","100.0","183.4","COMPUTED","0.3","COMPUTED","","-5.9","COMPUTED","","6.5","COMPUTED","","1,457.2","COMPUTED","100.0","COMPUTED","","0.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,399.4","COMPUTED"
