,Location,JDay,Date,SsMean,MeanWetness,MeanTemp,MaxTemp,MinTemp,MeanRH,MaxRH,MinRH,TotalPrecip,RainYN,MeanWC,MaxWC,MinWC,MeanDP,month,year,YearWeek,logSsMean,MeanWetness_1,MeanWetness_3,MeanWetness_7,MeanTemp_1,MeanTemp_3,MeanTemp_7,MaxTemp_1,MaxTemp_3,MaxTemp_7,MinTemp_1,MinTemp_3,MinTemp_7,MeanRH_1,MeanRH_3,MeanRH_7,MaxRH_1,MaxRH_3,MaxRH_7,MinRH_1,MinRH_3,MinRH_7,MeanWC_1,MeanWC_3,MeanWC_7,MaxWC_1,MaxWC_3,MaxWC_7,MinWC_1,MinWC_3,MinWC_7,MeanDP_1,MeanDP_3,MeanDP_7,TotalPrecip_1,TotalPrecip_3,TotalPrecip_7,SsMean_1,SsMean_3,SsMean_7,precip_3dTotal
73,Cranford,237,2018-08-25,1926.76,42.21667,13.90242,23.352,5.076,73.01667,97.4,36.3,0.0,0.0,0.17703,0.1877,0.1608,8.4125,8,2018,34,7.564113986094247,36.99625,36.285136666666666,35.37732142857143,13.53525,17.040243333333333,16.01237,19.555,27.78266666666667,25.67942857142857,9.163,6.307333333333333,5.6894285714285715,79.45,63.67777666666666,62.440178571428575,95.2,93.26666666666667,92.11428571428573,44.9,28.466666666666665,30.714285714285715,0.19388,0.17506999999999998,0.17765,0.2029,0.21283333333333332,0.21474285714285712,0.1855,0.14046666666666666,0.14534285714285716,9.81875,8.454166666666667,7.5375000000000005,0.2,3.3333333333333335,2.971428571428572,7358.795,8252.79,5726.103571428571,10.0
74,Cranford,238,2018-08-26,302.285,50.62375,14.58233,23.761,7.87,70.03958,94.1,39.5,1.2,1.0,0.15235,0.1644,0.1426,8.61042,8,2018,34,5.714672957487374,42.21667,37.37583333333334,38.48095285714286,13.90242,15.392250000000002,15.619879999999998,23.352,24.678333333333338,25.46242857142857,5.076,6.899,5.623285714285714,73.01667,69.89097333333333,64.66041714285714,97.4,94.5,93.05714285714285,36.3,34.533333333333324,31.714285714285715,0.17703,0.18908,0.1818057142857143,0.1877,0.22736666666666663,0.2181714285714286,0.1608,0.1545,0.1497,8.4125,8.93611,7.738095714285714,0.0,3.3333333333333335,2.971428571428572,1926.76,5887.928333333333,5284.006428571428,10.0
75,Cranford,239,2018-08-27,1907.41,78.22292,7.5805,11.078,2.074,88.89167,97.0,65.6,21.2,1.0,0.25556,0.2959,0.1993,5.7625,8,2018,35,7.554025713619839,50.62375,43.27889000000001,40.221041428571425,14.58233,14.006666666666666,15.773792857142857,23.761,22.22266666666667,25.692,7.87,7.369666666666667,6.230857142857142,70.03958,74.16875,65.16160714285715,94.1,95.56666666666666,92.98571428571428,39.5,40.23333333333333,31.642857142857142,0.15235,0.17442,0.17670999999999998,0.1644,0.18499999999999997,0.20135714285714285,0.1426,0.16296666666666668,0.15155714285714286,8.61042,8.947223333333334,8.013988571428571,1.2,0.4666666666666666,1.6000000000000008,302.285,3195.946666666667,5210.487142857142,1.4
0,1904,186,2019-07-05,6.51,5.2375,14.15833,18.7,11.0,83.95417,98.4,67.1,0.2,1.0,0.15579,0.162,0.152,11.35833,7,2019,27,2.0162354657760435,2.25764,0.5503466666666667,1.5052194505494505,18.055555,20.849653333333332,19.063004285714285,26.416666666666668,29.208333333333332,27.25054945054945,10.416666666666666,11.85,10.656043956043955,72.63194500000002,60.46180583333334,65.54771065934065,95.33333333333333,85.16666666666667,89.84175824175824,46.300000000000004,38.0,41.715384615384615,0.17054166666666667,0.13424166666666665,0.14928153846153847,0.1978333333333333,0.17250000000000001,0.19963736263736262,0.152,0.11100000000000002,0.11576923076923076,12.354166666666666,12.066668333333334,11.66039340659341,3.4333333333333336,2.8833333333333333,6.5285714285714285,27.271666666666665,161.74083333333334,118.75923076923075,8.65
1,1904,187,2019-07-06,0.0,3.36667,19.91667,31.6,10.0,71.13333,98.9,37.3,10.4,1.0,0.157,0.187,0.146,13.5625,7,2019,27,0.0,5.2375,0.5503466666666667,1.5052194505494505,14.15833,20.849653333333332,19.063004285714285,18.7,29.208333333333332,27.25054945054945,11.0,11.85,10.656043956043955,83.95417,60.46180583333334,65.54771065934065,98.4,85.16666666666667,89.84175824175824,67.1,38.0,41.715384615384615,0.15579,0.13424166666666665,0.14928153846153847,0.162,0.17250000000000001,0.19963736263736262,0.152,0.11100000000000002,0.11576923076923076,11.35833,12.066668333333334,11.66039340659341,0.2,2.8833333333333333,6.5285714285714285,6.51,161.74083333333334,118.75923076923075,8.65
2,1904,188,2019-07-07,7.57,4.90417,17.54583,27.7,10.1,78.14167,99.4,43.1,10.0,1.0,0.2305,0.313,0.187,13.175,7,2019,27,2.1482677326096886,3.36667,0.5503466666666667,1.5052194505494505,19.91667,20.849653333333332,19.063004285714285,31.6,29.208333333333332,27.25054945054945,10.0,11.85,10.656043956043955,71.13333,60.46180583333334,65.54771065934065,98.9,85.16666666666667,89.84175824175824,37.3,38.0,41.715384615384615,0.157,0.13424166666666665,0.14928153846153847,0.187,0.17250000000000001,0.19963736263736262,0.146,0.11100000000000002,0.11576923076923076,13.5625,12.066668333333334,11.66039340659341,10.4,2.8833333333333333,6.5285714285714285,0.0,161.74083333333334,118.75923076923075,8.65
3,1904,189,2019-07-08,2.32,0.01667,16.92083,23.2,10.0,72.65,90.7,51.3,0.0,0.0,0.18425,0.196,0.166,11.66667,7,2019,28,1.199964782928397,4.90417,4.5027800000000004,1.5052194505494505,17.54583,17.20694333333333,19.063004285714285,27.7,26.0,27.25054945054945,10.1,10.366666666666667,10.656043956043955,78.14167,77.74305666666667,65.54771065934065,99.4,98.90000000000002,89.84175824175824,43.1,49.166666666666664,41.715384615384615,0.2305,0.18109666666666668,0.14928153846153847,0.313,0.22066666666666668,0.19963736263736262,0.187,0.16166666666666665,0.11576923076923076,13.175,12.69861,11.66039340659341,10.0,6.866666666666667,6.5285714285714285,7.57,4.693333333333333,118.75923076923075,20.6
4,1904,190,2019-07-09,65.06,0.02083,18.24167,26.5,9.6,70.9375,95.1,46.2,0.0,0.0,0.16146,0.183,0.149,12.25833,7,2019,28,4.190563419962643,0.01667,2.762503333333333,1.5052194505494505,16.92083,18.127776666666666,19.063004285714285,23.2,27.5,27.25054945054945,10.0,10.033333333333333,10.656043956043955,72.65,73.97500000000001,65.54771065934065,90.7,96.33333333333333,89.84175824175824,51.3,43.9,41.715384615384615,0.18425,0.19058333333333333,0.14928153846153847,0.196,0.23199999999999998,0.19963736263736262,0.166,0.16633333333333333,0.11576923076923076,11.66667,12.80139,11.66039340659341,0.0,6.8,6.5285714285714285,2.32,3.296666666666667,118.75923076923075,20.4
5,1904,191,2019-07-10,82.17,0.0,21.55,30.8,11.8,58.975,89.5,32.8,0.0,0.0,0.13425,0.146,0.112,12.10417,7,2019,28,4.420886705880596,0.02083,1.647223333333333,1.5052194505494505,18.24167,17.569443333333336,19.063004285714285,26.5,25.8,27.25054945054945,9.6,9.9,10.656043956043955,70.9375,73.90972333333333,65.54771065934065,95.1,95.06666666666666,89.84175824175824,46.2,46.86666666666667,41.715384615384615,0.16146,0.19207,0.14928153846153847,0.183,0.2306666666666667,0.19963736263736262,0.149,0.16733333333333333,0.11576923076923076,12.25833,12.366666666666667,11.66039340659341,0.0,3.3333333333333335,6.5285714285714285,65.06,24.983333333333334,118.75923076923075,10.0
6,1904,192,2019-07-11,268.57,0.0,22.3875,29.3,13.6,49.57917,70.2,35.2,0.0,0.0,0.09558,0.109,0.076,10.89167,7,2019,28,5.596828096882131,0.0,0.012500000000000002,1.5052194505494505,21.55,18.904166666666665,19.063004285714285,30.8,26.833333333333332,27.25054945054945,11.8,10.466666666666667,10.656043956043955,58.975,67.52083333333333,65.54771065934065,89.5,91.76666666666667,89.84175824175824,32.8,43.43333333333334,41.715384615384615,0.13425,0.15998666666666664,0.14928153846153847,0.146,0.17500000000000002,0.19963736263736262,0.112,0.14233333333333334,0.11576923076923076,12.10417,12.009723333333334,11.66039340659341,0.0,0.0,6.5285714285714285,82.17,49.85,118.75923076923075,0.0
7,1904,193,2019-07-12,162.95,1.8625,21.5,31.6,12.8,59.93333,84.4,33.2,10.6,1.0,0.10083,0.209,0.069,12.57917,7,2019,28,5.099561503290658,0.0,0.0069433333333333335,1.93512,22.3875,20.72639,18.674404285714285,29.3,28.866666666666664,26.82857142857143,13.6,11.666666666666666,10.87142857142857,49.57917,59.830556666666666,69.33869142857144,70.2,84.93333333333334,91.74285714285715,35.2,38.06666666666666,44.714285714285715,0.09558,0.13043000000000002,0.15983285714285714,0.109,0.146,0.18514285714285714,0.076,0.11233333333333334,0.14114285714285715,10.89167,11.75139,12.145238571428573,0.0,0.0,2.942857142857143,268.57,138.6,61.74285714285714,0.0
8,1904,194,2019-07-13,430.33,2.82083,21.97917,30.8,11.2,65.4875,93.2,41.9,13.4,1.0,0.21258,0.325,0.166,14.47083,7,2019,28,6.0668734583876045,1.8625,0.6208333333333333,1.452977142857143,21.5,21.8125,19.723214285714285,31.6,30.566666666666666,28.671428571428574,12.8,12.733333333333334,11.12857142857143,59.93333,56.1625,65.90714285714286,84.4,81.36666666666666,89.74285714285715,33.2,33.73333333333334,39.871428571428574,0.10083,0.11022,0.15198142857142857,0.209,0.15466666666666665,0.19185714285714286,0.069,0.08566666666666667,0.12928571428571428,12.57917,11.858336666666666,12.319644285714286,10.6,3.533333333333333,4.428571428571429,162.95,171.23000000000002,84.09142857142857,10.6
9,1904,195,2019-07-14,153.73,0.0,20.725,29.9,12.9,69.0,97.6,32.8,0.0,0.0,0.15,0.162,0.126,13.8875,7,2019,28,5.041681662501581,2.82083,1.56111,1.375,21.97917,21.955556666666666,20.017857142857142,30.8,30.566666666666666,28.557142857142853,11.2,12.533333333333333,11.299999999999999,65.4875,58.333333333333336,65.10059571428572,93.2,82.60000000000001,88.92857142857143,41.9,36.766666666666666,40.528571428571425,0.21258,0.13632999999999998,0.15992142857142858,0.325,0.21433333333333335,0.21157142857142858,0.166,0.10366666666666668,0.13214285714285715,14.47083,12.647223333333335,12.449405714285716,13.4,8.0,4.857142857142857,430.33,287.2833333333333,145.56714285714287,24.0
10,1904,196,2019-07-15,295.78,0.0,19.42083,28.4,10.4,63.45,84.8,38.4,0.0,0.0,0.11288,0.126,0.099,11.64583,7,2019,29,5.69299112357798,0.0,1.56111,0.6744042857142858,20.725,21.401390000000003,20.472024285714287,29.9,30.76666666666667,28.87142857142857,12.9,12.299999999999999,11.700000000000001,69.0,64.80694333333334,63.794642857142854,97.6,91.73333333333333,88.67142857142856,32.8,35.96666666666666,39.05714285714286,0.15,0.15447,0.14842142857142857,0.162,0.23199999999999998,0.19,0.126,0.12033333333333333,0.12342857142857143,13.8875,13.645833333333334,12.551191428571428,0.0,8.0,3.4285714285714284,153.73,249.00333333333333,166.44714285714284,24.0
11,1904,197,2019-07-16,60.94,0.3,19.49167,24.3,13.8,65.5375,88.7,52.0,0.0,0.0,0.08738,0.096,0.074,12.60833,7,2019,29,4.126166174545057,0.0,0.9402766666666666,0.6720228571428571,19.42083,20.708333333333332,20.82916714285714,28.4,29.7,29.614285714285717,10.4,11.5,11.757142857142858,63.45,65.97916666666667,62.480357142857144,84.8,91.86666666666667,87.82857142857144,38.4,37.699999999999996,37.214285714285715,0.11288,0.15848666666666666,0.13822571428571426,0.126,0.20433333333333334,0.18,0.099,0.13033333333333333,0.11385714285714285,11.64583,13.334719999999999,12.548214285714284,0.0,4.466666666666667,3.4285714285714284,295.78,293.28,208.36999999999998,13.4
12,1904,198,2019-07-17,39.79,0.0,18.3625,27.8,8.8,61.90417,95.4,35.6,0.7,1.0,0.06929,0.074,0.062,9.78333,7,2019,29,3.708436953329467,0.3,0.09999999999999999,0.7119042857142858,19.49167,19.879166666666666,21.007738571428572,24.3,27.53333333333333,29.300000000000004,13.8,12.366666666666667,12.357142857142858,65.5375,65.99583333333334,61.708928571428565,88.7,90.36666666666667,86.91428571428571,52.0,41.06666666666666,38.042857142857144,0.08738,0.11675333333333333,0.12764285714285714,0.096,0.128,0.16757142857142854,0.074,0.09966666666666667,0.10314285714285713,12.60833,12.713886666666667,12.598214285714286,0.0,0.0,3.4285714285714284,60.94,170.14999999999998,207.78142857142856,0.0
13,1904,199,2019-07-18,0.0,1.75,16.56667,22.2,7.9,56.59583,84.0,36.7,30.8,1.0,0.16467,0.343,0.058,7.44583,7,2019,29,0.0,0.0,0.09999999999999999,0.7119042857142858,18.3625,19.091666666666665,20.55238142857143,27.8,26.833333333333332,28.87142857142857,8.8,11.0,11.928571428571429,61.90417,63.63055666666667,62.127381428571425,95.4,89.63333333333333,87.75714285714287,35.6,42.0,38.44285714285714,0.06929,0.08985,0.11836285714285714,0.074,0.09866666666666667,0.15728571428571428,0.062,0.07833333333333332,0.09599999999999999,9.78333,11.34583,12.266665714285713,0.7,0.2333333333333333,3.528571428571429,39.79,132.17,201.72714285714284,0.7
14,1904,200,2019-07-19,4.81,1.2,13.80833,21.8,5.2,59.7875,84.8,35.4,0.4,1.0,0.18317,0.231,0.142,5.35,7,2019,29,1.7595805708638197,1.75,0.6833333333333332,0.9619042857142858,16.56667,18.14028,19.720834285714286,22.2,24.766666666666666,27.857142857142858,7.9,10.166666666666668,11.114285714285716,56.59583,61.34583333333333,63.129761428571435,84.0,89.36666666666667,89.72857142857143,36.7,41.43333333333333,38.65714285714286,0.16467,0.10711333333333334,0.12823285714285715,0.343,0.171,0.1907142857142857,0.058,0.06466666666666666,0.09342857142857143,7.44583,9.94583,11.774402857142857,30.8,10.5,7.928571428571429,0.0,33.57666666666665,163.35999999999999,31.5
15,1904,201,2019-07-20,0.0,10.89583,13.06667,19.1,9.8,91.175,99.1,77.8,45.7,1.0,0.26879,0.414,0.142,11.59167,7,2019,29,0.0,1.2,0.9833333333333334,0.8672614285714285,13.80833,16.245833333333334,18.622024285714286,21.8,23.933333333333337,26.457142857142856,5.2,7.300000000000001,10.028571428571428,59.7875,59.42916666666667,63.10892857142857,84.8,88.06666666666668,89.78571428571429,35.4,35.900000000000006,38.971428571428575,0.18317,0.13904333333333332,0.13999571428571428,0.231,0.216,0.19385714285714287,0.142,0.08733333333333333,0.10385714285714286,5.35,7.526386666666666,10.741664285714288,0.4,10.633333333333333,6.471428571428572,4.81,14.866666666666648,140.76857142857142,31.9
16,1904,202,2019-07-21,5.24,4.98333,16.37917,25.0,7.8,78.02083,99.6,49.3,0.2,1.0,0.24988,0.313,0.214,11.975,7,2019,29,1.8309801823813363,10.89583,4.6152766666666665,2.020832857142857,13.06667,14.480556666666667,17.348809999999997,19.1,21.033333333333335,24.785714285714285,9.8,7.633333333333333,9.828571428571427,91.175,69.18611,66.77857142857142,99.1,89.3,90.62857142857142,77.8,49.96666666666666,44.1,0.26879,0.20554333333333333,0.14802571428571426,0.414,0.3293333333333333,0.20657142857142857,0.142,0.11399999999999999,0.10042857142857144,11.59167,8.129166666666666,10.330355714285714,45.7,25.633333333333336,11.085714285714287,0.0,1.6033333333333142,79.29285714285713,76.9
17,1904,203,2019-07-22,11.04,0.0,19.80417,30.9,8.3,74.75417,93.2,54.1,0.0,0.0,0.19429,0.214,0.174,14.90417,7,2019,30,2.488234439880675,4.98333,5.693053333333332,2.7327371428571428,16.37917,14.418056666666667,16.727977142857142,25.0,21.96666666666667,24.08571428571429,7.8,7.6000000000000005,9.1,78.02083,76.32777666666668,68.06726142857143,99.6,94.5,90.91428571428573,49.3,54.166666666666664,46.457142857142856,0.24988,0.23394666666666666,0.16229428571428572,0.313,0.3193333333333333,0.22814285714285715,0.214,0.166,0.113,11.975,9.638889999999998,10.057141428571429,0.2,15.433333333333337,11.114285714285716,5.24,3.3499999999999814,58.07999999999999,46.30000000000001
18,1904,204,2019-07-23,3.79,0.20417,23.39167,34.6,12.5,74.03333,96.2,43.9,0.0,0.0,0.1565,0.174,0.129,17.9125,7,2019,30,1.5665304114228238,0.0,5.293053333333333,2.7327371428571428,19.80417,16.41667,16.78274,30.9,25.0,24.442857142857143,8.3,8.633333333333335,8.8,74.75417,81.31666666666668,69.68214285714285,93.2,97.3,92.11428571428571,54.1,60.4,48.699999999999996,0.19429,0.2376533333333333,0.1739242857142857,0.214,0.3136666666666667,0.2407142857142857,0.174,0.17666666666666664,0.1237142857142857,14.90417,12.823613333333334,10.52261857142857,0.0,15.300000000000002,11.114285714285716,11.04,5.426666666666648,17.40285714285714,45.900000000000006
19,1904,205,2019-07-24,18.25,1.12917,21.725,26.0,16.7,55.40417,85.4,30.9,33.6,1.0,0.10517,0.129,0.076,11.53333,7,2019,30,2.9575110607337933,0.20417,1.7291666666666667,2.7190471428571428,23.39167,19.858336666666666,17.339882857142857,34.6,30.166666666666668,25.91428571428571,12.5,9.533333333333333,8.614285714285714,74.03333,75.60277666666667,70.89583285714285,96.2,96.33333333333333,93.1857142857143,43.9,49.1,47.542857142857144,0.1565,0.20022333333333334,0.18379857142857142,0.174,0.23366666666666666,0.2518571428571429,0.129,0.17233333333333334,0.13157142857142856,17.9125,14.930556666666668,11.280357142857143,0.0,0.06666666666666667,11.114285714285716,3.79,6.689999999999981,9.23857142857143,0.2
20,1904,206,2019-07-25,322.09,1.15417,20.075,28.2,12.3,47.9625,71.3,36.4,12.4,1.0,0.07808,0.227,0.063,8.33333,7,2019,30,5.77793092218126,1.12917,0.44444666666666666,2.8803571428571426,21.725,21.64028,17.820240000000002,26.0,30.5,25.657142857142862,16.7,12.5,9.742857142857144,55.40417,68.06389,69.96726142857143,85.4,91.60000000000001,91.75714285714285,30.9,42.96666666666667,46.87142857142857,0.10517,0.15198666666666666,0.1889242857142857,0.129,0.17233333333333334,0.25971428571428573,0.076,0.12633333333333333,0.1335714285714286,11.53333,14.783333333333333,11.530357142857143,33.6,11.200000000000001,15.814285714285717,18.25,11.026666666666648,6.161428571428571,33.6
21,1904,207,2019-07-26,40.38,3.9625,20.1,30.4,9.2,64.5375,90.9,36.7,0.2,1.0,0.17613,0.223,0.122,12.33333,7,2019,30,3.722797672317397,1.15417,0.82917,2.795238571428571,20.075,21.73055666666667,18.32143,28.2,29.599999999999998,26.514285714285712,12.3,13.833333333333334,10.37142857142857,47.9625,59.13333333333333,68.73392857142856,71.3,84.30000000000001,89.94285714285714,36.4,37.06666666666667,46.82857142857142,0.07808,0.11325,0.1765542857142857,0.227,0.17666666666666667,0.24314285714285713,0.063,0.08933333333333333,0.13428571428571429,8.33333,12.593053333333335,11.657142857142857,12.4,15.333333333333334,13.185714285714287,322.09,114.70999999999998,52.17428571428571,46.0
22,1904,208,2019-07-27,0.0,0.475,20.72083,31.2,11.8,57.2125,83.4,28.1,1.9,1.0,0.095,0.122,0.072,10.725,7,2019,30,0.0,3.9625,2.0819466666666666,3.1898814285714283,20.1,20.633333333333336,19.22024,30.4,28.2,27.742857142857144,9.2,12.733333333333334,10.942857142857141,64.5375,55.96805666666666,69.41250000000001,90.9,82.53333333333335,90.81428571428572,36.7,34.666666666666664,47.01428571428572,0.17613,0.11979333333333335,0.17554857142857141,0.223,0.19299999999999998,0.242,0.122,0.08700000000000001,0.13142857142857142,12.33333,10.73333,12.65476142857143,0.2,15.4,13.157142857142858,40.38,126.90666666666664,57.255714285714284,46.2
23,1904,209,2019-07-28,52.31,6.1,16.9625,24.9,8.7,72.29583,93.4,52.2,22.3,1.0,0.22983,0.366,0.072,11.50417,7,2019,30,3.9761239308346696,0.475,1.8638899999999998,1.7011914285714285,20.72083,20.29861,20.313691428571428,31.2,29.933333333333334,29.47142857142857,11.8,11.1,11.228571428571428,57.2125,56.57083333333333,64.56071428571428,83.4,81.86666666666667,88.57142857142857,28.1,33.73333333333333,39.91428571428571,0.095,0.11640333333333334,0.1507214285714286,0.122,0.19066666666666665,0.20028571428571426,0.072,0.08566666666666667,0.12142857142857144,10.725,10.463886666666667,12.530951428571427,1.9,4.833333333333333,6.9,0.0,120.82333333333331,57.255714285714284,14.5
24,1904,210,2019-07-29,98.2,0.01667,18.87083,28.7,7.6,68.89167,93.6,46.7,0.0,0.0,0.18858,0.218,0.149,12.32917,7,2019,31,4.597138014290827,6.1,3.5124999999999997,1.860715714285714,16.9625,19.26111,20.397024285714284,24.9,28.833333333333332,29.45714285714286,8.7,9.9,11.357142857142858,72.29583,64.68194333333334,63.74285714285715,93.4,89.23333333333333,87.6857142857143,52.2,39.0,40.32857142857143,0.22983,0.16698666666666664,0.14785714285714285,0.366,0.237,0.20785714285714288,0.072,0.08866666666666666,0.10114285714285713,11.50417,11.520833333333334,12.46369,22.3,8.133333333333333,10.057142857142859,52.31,30.896666666666647,63.98,24.4
25,1904,211,2019-07-30,151.23,0.0,19.5625,30.4,9.0,66.09583,94.0,32.2,0.0,0.0,0.12304,0.146,0.086,11.96667,7,2019,31,5.025392535071163,0.01667,2.197223333333333,1.8630971428571428,18.87083,18.851386666666667,20.26369,28.7,28.266666666666666,29.142857142857142,7.6,9.366666666666667,11.257142857142856,68.89167,66.13333333333334,62.90535714285714,93.6,90.13333333333334,87.74285714285715,46.7,42.333333333333336,39.271428571428565,0.18858,0.17113666666666663,0.14704142857142857,0.218,0.2353333333333333,0.20842857142857144,0.149,0.09766666666666667,0.09757142857142857,12.32917,11.519446666666667,12.095832857142858,0.0,8.066666666666668,10.057142857142859,98.2,50.16999999999999,76.43142857142857,24.200000000000003
26,1904,212,2019-07-31,824.07,0.0,20.31667,31.0,11.5,73.01667,92.6,40.7,0.0,0.0,0.0785,0.086,0.069,14.7875,7,2019,31,6.7154682312201,0.0,2.03889,1.83393,19.5625,18.465276666666668,19.716665714285714,30.4,28.0,28.54285714285714,9.0,8.433333333333332,10.757142857142856,66.09583,69.09444333333333,61.771428571428565,94.0,93.66666666666667,87.42857142857143,32.2,43.70000000000001,37.60000000000001,0.12304,0.18048333333333333,0.14226142857142857,0.146,0.24333333333333332,0.20442857142857143,0.086,0.10233333333333333,0.09142857142857143,11.96667,11.933336666666667,11.24642857142857,0.0,7.433333333333334,10.057142857142859,151.23,100.57999999999998,97.49428571428571,22.3
27,1904,213,2019-08-01,241.43,0.0,21.10417,32.7,11.0,69.4625,85.3,46.5,0.0,0.0,0.06471,0.069,0.06,14.87083,8,2019,31,5.490713008913466,0.0,0.005556666666666667,1.67262,20.31667,19.583333333333332,19.515475714285714,31.0,30.03333333333333,29.25714285714286,11.5,9.366666666666667,10.014285714285714,73.01667,69.33472333333334,64.2875,92.6,93.39999999999999,88.45714285714287,40.7,39.86666666666667,39.0,0.0785,0.13004000000000002,0.1384514285714286,0.086,0.15,0.19828571428571426,0.069,0.10133333333333333,0.09042857142857141,14.7875,13.02778,11.71131,0.0,0.0,5.257142857142857,824.07,357.8333333333333,212.61142857142858,0.0
28,1904,214,2019-08-02,119.93,0.0,23.25833,36.0,12.3,55.58333,83.9,31.1,0.0,0.0,0.05321,0.058,0.046,12.7,8,2019,31,4.795211865797184,0.0,0.0,1.5077385714285714,21.10417,20.32778,19.662499999999998,32.7,31.366666666666664,29.900000000000002,11.0,10.5,9.828571428571427,69.4625,69.525,67.35892857142858,85.3,90.63333333333333,90.45714285714287,46.5,39.800000000000004,40.44285714285714,0.06471,0.08875,0.13654142857142856,0.069,0.10033333333333333,0.1757142857142857,0.06,0.07166666666666667,0.09,14.87083,13.875,12.645238571428573,0.0,0.0,3.485714285714286,241.43,405.57666666666665,201.08857142857144,0.0
29,1904,215,2019-08-03,88.04,3.29583,21.0375,27.9,13.2,58.09167,80.5,28.4,31.7,1.0,0.20054,0.331,0.045,11.64167,8,2019,31,4.489085706967289,0.0,0.0,0.9416671428571428,23.25833,21.559723333333334,20.11369,36.0,33.233333333333334,30.699999999999996,12.3,11.6,10.271428571428572,55.58333,66.02083333333333,66.07976142857143,83.9,87.26666666666665,89.45714285714284,31.1,39.43333333333333,39.642857142857146,0.05321,0.06547333333333334,0.11898142857142857,0.058,0.071,0.15214285714285714,0.046,0.05833333333333335,0.07914285714285714,12.7,14.119443333333335,12.69762,0.0,0.0,3.457142857142857,119.93,395.14333333333326,212.45285714285714,0.0
30,1904,216,2019-08-04,4.24,0.0,18.66667,28.8,11.1,67.725,89.1,44.4,0.0,0.0,0.19942,0.231,0.166,12.02083,8,2019,31,1.6563214983329508,3.29583,1.09861,1.344642857142857,21.0375,21.8,20.15892857142857,27.9,32.199999999999996,30.228571428571428,13.2,12.166666666666666,10.471428571428572,58.09167,61.04583333333333,66.20535714285714,80.5,83.23333333333333,89.04285714285713,28.4,35.333333333333336,39.68571428571429,0.20054,0.10615333333333332,0.13405857142857142,0.331,0.15266666666666667,0.182,0.045,0.05033333333333334,0.07528571428571428,11.64167,13.070833333333333,12.828572857142857,31.7,10.566666666666666,7.714285714285714,88.04,149.8,225.03,31.7
31,1904,217,2019-08-05,64.56,0.0,19.67917,30.1,9.0,63.70833,89.9,34.6,0.0,0.0,0.13463,0.166,0.089,11.67083,8,2019,32,4.182965753875629,0.0,1.09861,0.4732142857142857,18.66667,20.9875,20.402381428571427,28.8,30.900000000000002,30.785714285714285,11.1,12.199999999999998,10.814285714285715,67.725,60.46666666666666,65.55238142857142,89.1,84.5,88.42857142857143,44.4,34.63333333333333,38.57142857142857,0.19942,0.15105666666666664,0.12971428571428573,0.231,0.20666666666666667,0.16271428571428573,0.166,0.08566666666666667,0.08871428571428572,12.02083,12.120833333333332,12.902381428571429,0.0,10.566666666666666,4.5285714285714285,4.24,70.73666666666666,218.16285714285715,31.7
32,1904,218,2019-08-06,116.18,2.19583,18.65417,26.3,12.3,74.8375,91.4,56.8,3.5,1.0,0.07675,0.089,0.066,13.89167,8,2019,32,4.7637112141166424,0.0,1.09861,0.47083285714285716,19.67917,19.79444666666667,20.517858571428572,30.1,28.933333333333334,30.985714285714288,9.0,11.1,11.014285714285716,63.70833,63.175000000000004,64.81190428571429,89.9,86.5,87.89999999999999,34.6,35.800000000000004,36.84285714285714,0.13463,0.17819666666666664,0.12200714285714286,0.166,0.24266666666666667,0.1552857142857143,0.089,0.10000000000000002,0.08014285714285714,11.67083,11.777776666666666,12.808332857142856,0.0,10.566666666666666,4.5285714285714285,64.56,52.28,213.35714285714286,31.7
33,1904,219,2019-08-07,75.06,6.40833,18.52917,26.2,12.0,81.16667,98.1,60.5,4.4,1.0,0.13967,0.159,0.092,14.9375,8,2019,32,4.331522502500114,2.19583,0.7319433333333333,0.7845228571428571,18.65417,19.000003333333336,20.38809714285714,26.3,28.400000000000002,30.400000000000002,12.3,10.799999999999999,11.485714285714286,74.8375,68.75694333333334,66.06071428571428,91.4,90.13333333333333,87.52857142857144,56.8,45.26666666666667,40.357142857142854,0.07675,0.13693333333333332,0.11539428571428571,0.089,0.162,0.14714285714285716,0.066,0.107,0.07728571428571429,13.89167,12.527776666666668,13.083332857142858,3.5,1.1666666666666667,5.028571428571429,116.18,61.660000000000004,208.35,3.5
34,1904,220,2019-08-08,780.7,0.0,21.1375,31.5,13.0,72.12083,92.8,49.8,0.0,0.0,0.09371,0.116,0.071,15.45833,8,2019,32,6.661471035226285,6.40833,2.8680533333333336,1.6999985714285715,18.52917,18.95417,20.132740000000002,26.2,27.533333333333335,29.714285714285715,12.0,11.1,11.557142857142859,81.16667,73.23750000000001,67.225,98.1,93.13333333333333,88.3142857142857,60.5,50.633333333333326,43.18571428571429,0.13967,0.11701666666666666,0.12413285714285714,0.159,0.138,0.1575714285714286,0.092,0.08233333333333334,0.08057142857142856,14.9375,13.5,13.104761428571427,4.4,2.6333333333333333,5.6571428571428575,75.06,85.26666666666667,101.34857142857143,7.9
