,Station Name,Date (Local Standard Time),Air Temp. Min. (�C),Air Temp. Max. (�C),Air Temp. Avg. (�C),Humidity Avg. (%),Precip. (mm),Wind Speed 10 m Avg. (km/h),Frost Probability 0�C (%)
287,Lethbridge CDA,15-March-2019,-2.9,6.7,1.6,64.8,0.0,17.1,100.0
288,Lethbridge CDA,16-March-2019,-4.3,8.7,1.2,72.5,0.0,7.4,100.0
289,Lethbridge CDA,17-March-2019,-5.2,9.8,1.5,78.6,0.0,6.6,100.0
290,Lethbridge CDA,18-March-2019,-2.3,13.0,4.6,61.2,0.0,10.5,100.0
291,Lethbridge CDA,19-March-2019,-2.1,16.9,5.8,67.2,0.0,8.8,100.0
292,Lethbridge CDA,20-March-2019,-0.6,17.2,7.3,61.2,0.0,9.9,100.0
293,Lethbridge CDA,21-March-2019,-2.3,15.6,5.9,75.8,0.0,6.6,100.0
294,Lethbridge CDA,22-March-2019,-2.0,16.4,6.3,73.1,0.0,7.4,100.0
295,Lethbridge CDA,23-March-2019,-2.3,15.8,6.4,76.6,0.0,10.9,100.0
296,Lethbridge CDA,24-March-2019,-0.6,4.3,1.2,98.2,2.5,13.0,100.0
297,Lethbridge CDA,25-March-2019,-1.3,14.7,6.0,72.1,0.8,13.3,100.0
298,Lethbridge CDA,26-March-2019,1.3,15.0,8.0,47.5,0.3,25.0,100.0
299,Lethbridge CDA,27-March-2019,-0.4,7.1,2.7,87.0,0.2,9.1,100.0
300,Lethbridge CDA,28-March-2019,-3.6,8.2,1.7,73.0,0.3,5.2,100.0
301,Lethbridge CDA,29-March-2019,-3.9,10.4,2.6,68.2,0.0,6.7,100.0
302,Lethbridge CDA,30-March-2019,-2.3,16.1,6.3,54.7,0.0,14.3,100.0
303,Lethbridge CDA,31-March-2019,-2.3,11.6,4.1,68.6,0.0,9.1,100.0
304,Lethbridge CDA,01-April-2019,-1.1,10.4,4.3,65.5,0.2,11.5,100.0
305,Lethbridge CDA,02-April-2019,1.0,11.6,5.5,57.3,0.0,7.3,100.0
306,Lethbridge CDA,03-April-2019,-2.1,15.4,7.1,53.1,0.0,19.7,100.0
307,Lethbridge CDA,04-April-2019,4.0,17.2,11.5,42.1,0.0,26.7,100.0
308,Lethbridge CDA,05-April-2019,-2.1,13.2,5.0,70.4,0.0,9.8,100.0
309,Lethbridge CDA,06-April-2019,2.7,13.6,8.2,52.6,0.5,27.1,100.0
310,Lethbridge CDA,07-April-2019,2.8,15.4,8.7,45.0,0.0,25.2,100.0
311,Lethbridge CDA,08-April-2019,0.7,15.3,8.7,39.2,0.3,8.9,100.0
312,Lethbridge CDA,09-April-2019,2.3,12.4,6.9,54.7,0.0,8.4,100.0
313,Lethbridge CDA,10-April-2019,0.6,10.5,6.1,67.9,0.0,15.5,100.0
314,Lethbridge CDA,11-April-2019,-2.2,11.9,4.3,76.7,0.7,8.8,100.0
315,Lethbridge CDA,12-April-2019,-4.4,10.1,3.2,61.7,0.0,6.6,100.0
316,Lethbridge CDA,13-April-2019,-3.5,13.3,6.2,56.0,0.3,20.4,100.0
317,Lethbridge CDA,14-April-2019,2.1,9.4,6.2,53.2,0.0,23.6,100.0
318,Lethbridge CDA,15-April-2019,1.6,13.1,7.0,42.9,0.3,19.0,100.0
319,Lethbridge CDA,16-April-2019,-2.4,14.6,6.3,46.9,0.2,13.5,100.0
320,Lethbridge CDA,17-April-2019,5.0,16.8,11.2,35.0,0.0,25.4,100.0
321,Lethbridge CDA,18-April-2019,-1.4,20.1,11.1,47.9,0.0,24.3,100.0
322,Lethbridge CDA,19-April-2019,6.1,19.9,13.2,56.2,0.0,14.2,100.0
323,Lethbridge CDA,20-April-2019,4.2,10.2,7.3,74.0,0.0,6.8,100.0
324,Lethbridge CDA,21-April-2019,-2.7,16.4,8.1,59.0,0.0,12.0,100.0
325,Lethbridge CDA,22-April-2019,1.4,21.3,13.3,41.1,0.3,29.3,100.0
326,Lethbridge CDA,23-April-2019,7.8,20.7,15.4,39.2,0.0,31.0,98.3
327,Lethbridge CDA,24-April-2019,1.3,18.9,9.4,54.3,0.0,14.4,98.3
328,Lethbridge CDA,25-April-2019,2.0,15.9,8.6,38.7,0.0,11.2,98.3
329,Lethbridge CDA,26-April-2019,0.7,12.9,7.4,51.9,0.0,17.7,98.3
330,Lethbridge CDA,27-April-2019,-0.6,13.8,5.4,68.6,0.0,20.8,98.3
331,Lethbridge CDA,28-April-2019,-4.0,3.7,-0.7,77.0,0.2,29.9,98.3
332,Lethbridge CDA,29-April-2019,-6.9,7.7,0.7,56.4,0.0,8.3,98.3
333,Lethbridge CDA,30-April-2019,-5.1,8.0,1.0,68.4,0.0,10.9,98.3
334,Lethbridge CDA,01-May-2019,-5.6,10.5,3.8,67.4,0.3,12.5,94.9
335,Lethbridge CDA,02-May-2019,1.6,11.5,5.9,65.5,0.0,14.0,93.2
336,Lethbridge CDA,03-May-2019,3.7,17.0,9.7,53.4,0.0,20.5,91.5
337,Lethbridge CDA,04-May-2019,-0.7,8.0,2.8,79.2,0.5,15.7,88.1
338,Lethbridge CDA,05-May-2019,-1.4,5.3,1.8,85.2,1.8,8.5,88.1
339,Lethbridge CDA,06-May-2019,-0.7,14.7,7.6,65.0,0.7,7.5,86.4
340,Lethbridge CDA,07-May-2019,4.0,13.0,8.5,80.4,3.8,9.6,84.7
341,Lethbridge CDA,08-May-2019,3.4,15.2,8.4,72.5,0.3,8.3,84.7
342,Lethbridge CDA,09-May-2019,0.4,17.4,10.0,61.0,0.0,7.4,79.7
343,Lethbridge CDA,10-May-2019,9.0,19.5,14.3,46.0,0.2,18.6,79.7
344,Lethbridge CDA,11-May-2019,2.8,24.4,14.9,46.8,0.0,7.5,76.3
345,Lethbridge CDA,12-May-2019,11.3,27.3,19.6,40.9,0.0,12.5,67.8
346,Lethbridge CDA,13-May-2019,11.9,22.4,16.7,52.3,0.3,7.9,61.0
347,Lethbridge CDA,14-May-2019,9.6,25.0,17.5,50.4,0.0,11.0,54.2
348,Lethbridge CDA,15-May-2019,9.0,21.4,15.6,48.4,0.0,23.9,52.5
349,Lethbridge CDA,16-May-2019,5.9,12.1,8.7,72.5,0.2,17.5,49.2
350,Lethbridge CDA,17-May-2019,2.8,6.7,5.2,97.2,11.2,14.6,47.5
351,Lethbridge CDA,18-May-2019,0.7,8.2,4.3,91.2,4.6,16.7,45.8
352,Lethbridge CDA,19-May-2019,0.3,12.8,7.0,67.5,0.0,13.0,42.4
353,Lethbridge CDA,20-May-2019,-0.3,10.4,6.2,70.8,0.0,11.0,33.9
354,Lethbridge CDA,21-May-2019,5.2,9.2,6.9,93.2,6.1,8.4,30.5
355,Lethbridge CDA,22-May-2019,3.6,19.2,11.4,70.6,0.8,9.8,18.6
356,Lethbridge CDA,23-May-2019,5.0,21.9,14.5,51.3,0.0,8.5,15.3
357,Lethbridge CDA,24-May-2019,5.2,20.0,13.0,62.1,0.0,9.3,13.6
358,Lethbridge CDA,25-May-2019,8.9,16.8,12.1,80.5,12.4,13.4,8.5
359,Lethbridge CDA,26-May-2019,5.9,17.2,11.3,75.5,0.5,14.7,8.5
360,Lethbridge CDA,27-May-2019,8.2,18.6,13.1,61.2,0.0,6.0,6.8
361,Lethbridge CDA,28-May-2019,2.6,22.3,13.4,55.9,0.0,8.7,6.8
362,Lethbridge CDA,29-May-2019,5.2,27.0,17.2,48.3,0.0,8.0,5.1
363,Lethbridge CDA,30-May-2019,9.7,28.6,18.1,58.0,11.4,14.8,5.1
364,Lethbridge CDA,31-May-2019,11.0,21.2,15.2,71.3,0.3,9.7,3.4
365,Lethbridge CDA,01-June-2019,9.0,28.3,19.1,60.9,0.2,10.7,3.4
366,Lethbridge CDA,02-June-2019,14.9,29.7,22.6,45.6,0.0,14.5,3.4
367,Lethbridge CDA,03-June-2019,13.8,29.1,22.0,40.3,0.0,24.7,1.7
368,Lethbridge CDA,04-June-2019,6.9,27.1,18.0,44.2,0.3,17.4,1.7
369,Lethbridge CDA,05-June-2019,8.0,26.6,17.6,46.1,0.0,19.8,1.7
370,Lethbridge CDA,06-June-2019,12.0,22.3,16.3,50.5,0.0,20.7,1.7
371,Lethbridge CDA,07-June-2019,6.3,16.9,11.0,61.9,1.3,25.3,1.7
372,Lethbridge CDA,08-June-2019,4.3,16.7,10.5,56.7,0.0,13.4,1.7
373,Lethbridge CDA,09-June-2019,3.3,21.9,14.2,49.9,0.2,15.6,1.7
374,Lethbridge CDA,10-June-2019,6.7,23.2,16.3,47.2,0.0,15.2,0.0
375,Lethbridge CDA,11-June-2019,7.9,23.9,17.2,53.2,0.0,8.7,0.0
376,Lethbridge CDA,12-June-2019,7.5,28.4,18.8,54.3,0.0,6.1,0.0
377,Lethbridge CDA,13-June-2019,12.3,31.8,21.4,53.4,1.5,13.7,0.0
378,Lethbridge CDA,14-June-2019,13.5,21.1,16.5,78.6,3.9,11.2,0.0
379,Lethbridge CDA,15-June-2019,13.3,23.4,17.5,61.6,0.0,10.2,0.0
380,Lethbridge CDA,16-June-2019,11.8,24.9,18.4,56.1,0.0,9.9,0.0
381,Lethbridge CDA,17-June-2019,12.1,26.6,18.5,61.3,0.0,8.0,0.0
382,Lethbridge CDA,18-June-2019,10.3,24.3,18.4,64.0,0.0,12.2,0.0
383,Lethbridge CDA,19-June-2019,8.4,19.8,14.1,69.2,0.0,16.2,0.0
384,Lethbridge CDA,20-June-2019,4.7,17.1,10.7,70.3,0.5,9.3,0.0
385,Lethbridge CDA,21-June-2019,6.9,17.6,11.9,76.5,1.0,17.3,0.0
386,Lethbridge CDA,22-June-2019,8.9,22.1,14.9,66.8,1.0,22.0,0.0
387,Lethbridge CDA,23-June-2019,12.1,20.5,15.0,71.1,1.3,11.9,0.0
388,Lethbridge CDA,24-June-2019,10.5,19.6,14.4,68.4,0.7,15.7,0.0
389,Lethbridge CDA,25-June-2019,8.3,21.9,15.5,59.8,0.3,9.1,0.0
390,Lethbridge CDA,26-June-2019,6.3,24.1,16.4,65.5,0.2,8.9,0.0
391,Lethbridge CDA,27-June-2019,10.4,18.8,14.0,90.2,5.4,8.1,0.0
392,Lethbridge CDA,28-June-2019,6.5,24.2,16.6,60.3,0.2,10.5,0.0
393,Lethbridge CDA,29-June-2019,10.7,23.8,18.3,42.1,0.0,23.8,0.0
394,Lethbridge CDA,30-June-2019,6.5,24.2,17.1,53.4,0.0,7.4,0.0
395,Lethbridge CDA,01-July-2019,9.7,27.8,17.9,55.3,0.0,19.5,0.0
396,Lethbridge CDA,02-July-2019,9.1,16.0,12.4,72.3,0.0,7.1,0.0
397,Lethbridge CDA,03-July-2019,8.9,22.4,15.7,65.1,0.3,8.2,0.0
398,Lethbridge CDA,04-July-2019,9.6,17.6,12.2,88.5,0.0,12.0,0.0
399,Lethbridge CDA,05-July-2019,10.1,16.2,12.7,91.2,1.5,6.9,0.0
400,Lethbridge CDA,06-July-2019,9.4,29.3,19.0,71.6,5.3,9.6,0.0
401,Lethbridge CDA,07-July-2019,11.4,26.3,17.5,74.4,0.8,7.7,0.0
402,Lethbridge CDA,08-July-2019,10.3,22.1,16.4,69.6,0.3,9.4,0.0
403,Lethbridge CDA,09-July-2019,10.2,24.9,18.1,70.0,0.0,7.6,0.0
404,Lethbridge CDA,10-July-2019,12.1,29.7,21.2,55.0,0.2,17.6,0.0
405,Lethbridge CDA,11-July-2019,16.1,28.4,22.9,41.6,0.0,22.3,0.0
406,Lethbridge CDA,12-July-2019,14.3,29.6,21.9,51.6,0.5,8.9,0.0
407,Lethbridge CDA,13-July-2019,11.6,31.5,23.2,50.9,0.0,11.6,0.0
408,Lethbridge CDA,14-July-2019,14.1,30.7,21.6,53.5,0.0,14.4,0.0
409,Lethbridge CDA,15-July-2019,12.1,26.5,19.6,51.6,0.0,10.1,0.0
410,Lethbridge CDA,16-July-2019,14.8,23.9,18.8,62.2,0.0,11.8,0.0
411,Lethbridge CDA,17-July-2019,10.5,25.7,18.2,59.0,0.0,20.8,0.0
412,Lethbridge CDA,18-July-2019,10.5,22.9,17.0,47.6,0.3,27.2,0.0
413,Lethbridge CDA,19-July-2019,8.0,23.1,15.3,46.5,0.2,16.5,0.0
414,Lethbridge CDA,20-July-2019,9.8,16.9,11.9,93.4,31.3,16.1,0.0
415,Lethbridge CDA,21-July-2019,7.6,24.3,15.9,74.3,0.5,8.7,0.0
416,Lethbridge CDA,22-July-2019,8.1,28.9,19.3,72.1,0.2,6.8,0.0
417,Lethbridge CDA,23-July-2019,14.1,34.4,23.6,68.0,0.8,7.9,0.0
418,Lethbridge CDA,24-July-2019,16.2,25.4,21.0,51.2,1.3,29.2,0.0
419,Lethbridge CDA,25-July-2019,14.8,27.9,21.4,36.7,0.2,25.4,0.0
420,Lethbridge CDA,26-July-2019,11.1,31.0,21.8,48.8,0.3,10.6,0.0
421,Lethbridge CDA,27-July-2019,12.2,30.4,22.1,43.8,0.0,20.1,0.0
422,Lethbridge CDA,28-July-2019,9.6,24.7,18.1,57.9,0.0,9.2,0.0
423,Lethbridge CDA,29-July-2019,9.4,28.6,19.9,56.7,0.0,6.7,0.0
424,Lethbridge CDA,30-July-2019,11.4,31.6,21.6,54.3,0.0,14.0,0.0
425,Lethbridge CDA,31-July-2019,12.3,29.2,20.6,63.3,0.0,8.4,0.0
426,Lethbridge CDA,01-August-2019,12.2,33.0,22.3,54.1,0.0,9.2,0.0
427,Lethbridge CDA,02-August-2019,13.7,34.9,24.7,38.9,0.2,15.3,0.0
428,Lethbridge CDA,03-August-2019,14.5,29.7,22.1,43.2,0.0,12.0,0.0
429,Lethbridge CDA,04-August-2019,12.8,25.9,19.0,56.9,0.0,7.6,0.0
430,Lethbridge CDA,05-August-2019,8.7,32.8,21.1,49.6,0.0,7.8,0.0
431,Lethbridge CDA,06-August-2019,14.0,27.3,19.4,66.3,0.0,12.1,0.0
432,Lethbridge CDA,07-August-2019,12.6,28.6,19.5,71.9,0.0,12.1,0.0
433,Lethbridge CDA,08-August-2019,11.0,32.2,21.4,65.8,0.0,6.7,0.0
434,Lethbridge CDA,09-August-2019,14.8,23.3,17.9,72.0,0.0,16.0,0.0
435,Lethbridge CDA,10-August-2019,11.1,15.7,13.2,90.2,1.3,10.5,0.0
436,Lethbridge CDA,11-August-2019,13.0,22.7,16.7,80.4,11.9,8.1,0.0
437,Lethbridge CDA,12-August-2019,12.5,19.5,15.5,89.6,0.8,12.6,0.0
438,Lethbridge CDA,13-August-2019,11.4,21.9,15.4,85.7,0.5,5.6,0.0
439,Lethbridge CDA,14-August-2019,9.8,26.2,16.8,73.2,0.5,9.6,0.0
440,Lethbridge CDA,15-August-2019,8.5,27.2,18.6,57.8,0.0,10.1,0.0
441,Lethbridge CDA,16-August-2019,10.9,17.6,13.5,82.8,3.1,12.1,0.0
442,Lethbridge CDA,17-August-2019,8.4,19.5,12.9,75.2,1.0,9.1,0.0
443,Lethbridge CDA,18-August-2019,9.3,28.7,19.8,50.2,0.5,13.4,0.0
444,Lethbridge CDA,19-August-2019,9.8,23.7,16.8,63.2,0.0,13.3,0.0
445,Lethbridge CDA,20-August-2019,6.9,29.0,18.6,63.3,0.0,9.1,0.0
446,Lethbridge CDA,21-August-2019,11.8,34.7,23.1,51.7,1.2,12.2,0.0
447,Lethbridge CDA,22-August-2019,14.7,23.2,18.8,76.9,1.8,8.5,1.7
448,Lethbridge CDA,23-August-2019,9.4,27.6,18.9,67.4,0.5,12.1,1.7
449,Lethbridge CDA,24-August-2019,14.2,27.8,21.6,45.6,0.0,22.7,1.7
450,Lethbridge CDA,25-August-2019,6.8,18.1,13.5,79.7,0.3,8.8,1.7
451,Lethbridge CDA,26-August-2019,8.3,19.0,13.3,70.1,0.5,9.0,1.7
452,Lethbridge CDA,27-August-2019,4.5,26.1,15.4,58.5,0.2,8.4,1.7
453,Lethbridge CDA,28-August-2019,10.1,23.2,18.1,51.8,0.0,14.6,1.7
454,Lethbridge CDA,29-August-2019,11.1,26.1,17.9,47.8,0.0,13.4,1.7
455,Lethbridge CDA,30-August-2019,8.3,23.8,16.0,65.0,0.0,8.6,1.7
456,Lethbridge CDA,31-August-2019,7.8,26.2,17.3,74.2,3.4,7.9,1.7
457,Lethbridge CDA,01-September-2019,12.5,25.6,17.1,82.0,0.5,7.7,1.7
