,Station Name,Date (Local Standard Time),Air Temp. Min. (�C),Air Temp. Max. (�C),Air Temp. Avg. (�C),Humidity Avg. (%),Precip. (mm),Wind Speed 10 m Avg. (km/h),Frost Probability 0�C (%)
286,Barnwell AGDM,14-March-2019,-12.0,3.8,-4.3,76.0,0.0,13.3,100.0
287,Barnwell AGDM,15-March-2019,-4.0,5.4,0.1,69.8,0.0,16.4,100.0
288,Barnwell AGDM,16-March-2019,-7.5,7.5,-0.6,79.8,0.0,7.1,100.0
289,Barnwell AGDM,17-March-2019,-6.6,8.7,-0.2,88.6,0.0,7.1,100.0
290,Barnwell AGDM,18-March-2019,-2.4,12.8,3.7,69.9,0.0,13.9,100.0
291,Barnwell AGDM,19-March-2019,-2.3,15.6,4.5,75.3,0.0,12.5,100.0
292,Barnwell AGDM,20-March-2019,-3.5,16.6,5.4,74.3,0.0,10.6,100.0
293,Barnwell AGDM,21-March-2019,-3.9,15.6,5.0,79.5,0.0,10.1,100.0
294,Barnwell AGDM,22-March-2019,-1.5,15.9,6.3,74.3,0.0,13.6,100.0
295,Barnwell AGDM,23-March-2019,-3.9,16.4,6.1,73.2,0.0,11.1,100.0
296,Barnwell AGDM,24-March-2019,0.1,5.4,1.3,99.1,2.2,15.2,100.0
297,Barnwell AGDM,25-March-2019,-1.3,16.5,5.7,73.3,0.0,13.2,100.0
298,Barnwell AGDM,26-March-2019,-0.5,16.4,7.6,49.9,0.0,27.1,100.0
299,Barnwell AGDM,27-March-2019,-1.3,8.7,3.1,81.5,0.1,11.0,100.0
300,Barnwell AGDM,28-March-2019,-6.6,8.9,1.0,69.5,0.0,6.4,100.0
301,Barnwell AGDM,29-March-2019,-5.3,10.6,2.6,66.5,0.0,9.4,100.0
302,Barnwell AGDM,30-March-2019,-4.5,16.6,5.4,57.1,0.0,17.1,100.0
303,Barnwell AGDM,31-March-2019,-4.8,10.6,3.4,63.9,0.0,13.0,100.0
304,Barnwell AGDM,01-April-2019,-4.0,10.3,3.1,63.5,0.0,13.2,100.0
305,Barnwell AGDM,02-April-2019,-2.8,12.0,4.6,55.5,0.0,9.0,100.0
306,Barnwell AGDM,03-April-2019,0.3,17.3,8.0,45.8,0.0,23.0,100.0
307,Barnwell AGDM,04-April-2019,3.0,19.1,10.9,42.6,0.0,22.3,100.0
308,Barnwell AGDM,05-April-2019,-4.2,13.3,4.6,67.8,0.0,12.0,100.0
309,Barnwell AGDM,06-April-2019,1.8,15.4,8.6,50.8,0.0,32.1,100.0
310,Barnwell AGDM,07-April-2019,3.1,16.8,9.1,41.0,0.0,31.7,100.0
311,Barnwell AGDM,08-April-2019,-4.4,15.7,6.8,45.8,0.0,11.4,100.0
312,Barnwell AGDM,09-April-2019,1.4,14.2,7.8,48.8,0.0,12.3,100.0
313,Barnwell AGDM,10-April-2019,0.3,12.8,6.2,61.1,0.0,16.6,100.0
314,Barnwell AGDM,11-April-2019,1.9,11.8,5.8,63.7,0.1,18.1,100.0
315,Barnwell AGDM,12-April-2019,-7.7,10.2,2.7,49.5,0.0,10.6,100.0
316,Barnwell AGDM,13-April-2019,-3.6,14.5,6.3,50.8,0.0,24.4,100.0
317,Barnwell AGDM,14-April-2019,2.8,12.5,6.8,48.2,0.0,30.6,100.0
318,Barnwell AGDM,15-April-2019,-1.2,14.3,6.1,45.8,0.0,17.0,100.0
319,Barnwell AGDM,16-April-2019,-4.5,14.8,5.4,46.7,0.0,13.0,100.0
320,Barnwell AGDM,17-April-2019,1.9,18.2,10.7,32.4,0.0,25.6,100.0
321,Barnwell AGDM,18-April-2019,-1.2,20.7,11.7,43.0,0.0,24.9,100.0
322,Barnwell AGDM,19-April-2019,7.2,19.3,12.4,54.6,0.0,18.7,100.0
323,Barnwell AGDM,20-April-2019,1.2,12.3,8.3,57.1,0.0,7.1,100.0
324,Barnwell AGDM,21-April-2019,-5.7,17.2,7.2,47.5,0.0,13.3,100.0
325,Barnwell AGDM,22-April-2019,1.6,23.3,13.7,38.5,0.0,33.1,100.0
326,Barnwell AGDM,23-April-2019,7.2,22.1,15.7,35.4,0.0,31.5,94.9
327,Barnwell AGDM,24-April-2019,-1.8,18.4,8.2,54.8,0.0,16.4,94.9
328,Barnwell AGDM,25-April-2019,-2.3,15.9,8.1,34.4,0.0,12.9,93.2
329,Barnwell AGDM,26-April-2019,0.3,13.8,6.9,50.4,0.0,15.8,93.2
330,Barnwell AGDM,27-April-2019,-0.5,14.1,5.5,68.2,0.9,24.0,91.5
331,Barnwell AGDM,28-April-2019,-4.5,4.2,-0.8,77.0,1.2,34.9,91.5
332,Barnwell AGDM,29-April-2019,-8.3,7.7,0.3,56.9,0.0,11.5,91.5
333,Barnwell AGDM,30-April-2019,-7.2,8.5,1.0,64.1,0.1,13.7,89.8
334,Barnwell AGDM,01-May-2019,-6.3,10.7,3.9,63.7,0.0,14.5,89.8
335,Barnwell AGDM,02-May-2019,1.4,12.4,6.2,58.2,0.0,17.9,89.8
336,Barnwell AGDM,03-May-2019,1.9,16.5,8.6,54.4,0.1,22.2,89.8
337,Barnwell AGDM,04-May-2019,-0.4,6.1,2.4,80.3,2.1,17.2,86.4
338,Barnwell AGDM,05-May-2019,-1.6,6.5,1.8,84.1,3.0,9.0,86.4
339,Barnwell AGDM,06-May-2019,-1.3,14.4,6.5,66.5,0.0,10.9,83.1
340,Barnwell AGDM,07-May-2019,3.7,12.2,8.2,75.5,0.4,11.3,76.3
341,Barnwell AGDM,08-May-2019,2.2,15.2,8.4,65.4,0.0,8.7,72.9
342,Barnwell AGDM,09-May-2019,0.0,17.7,10.1,57.5,0.0,10.7,67.8
343,Barnwell AGDM,10-May-2019,6.0,21.3,14.2,42.8,0.0,23.3,64.4
344,Barnwell AGDM,11-May-2019,-0.2,24.7,13.5,44.2,0.0,9.8,61.0
345,Barnwell AGDM,12-May-2019,9.6,26.9,18.6,42.0,0.0,15.0,52.5
346,Barnwell AGDM,13-May-2019,8.4,22.8,16.4,48.9,0.0,10.2,45.8
347,Barnwell AGDM,14-May-2019,10.4,26.5,18.0,48.7,1.4,13.9,39.0
348,Barnwell AGDM,15-May-2019,9.3,22.4,15.8,47.0,0.0,28.2,39.0
349,Barnwell AGDM,16-May-2019,6.5,13.5,9.9,58.6,0.9,23.5,35.6
350,Barnwell AGDM,17-May-2019,2.8,6.8,5.5,94.7,17.1,18.9,30.5
351,Barnwell AGDM,18-May-2019,0.6,8.9,4.9,89.0,5.3,21.2,28.8
352,Barnwell AGDM,19-May-2019,-0.6,14.1,7.3,68.1,0.1,14.1,27.1
353,Barnwell AGDM,20-May-2019,-1.5,12.2,6.8,67.1,0.0,15.7,22.0
354,Barnwell AGDM,21-May-2019,5.7,10.4,7.8,87.1,2.0,13.1,20.3
355,Barnwell AGDM,22-May-2019,3.7,20.8,11.9,64.4,0.0,11.9,16.9
356,Barnwell AGDM,23-May-2019,3.1,22.7,14.0,53.2,0.0,12.3,13.6
357,Barnwell AGDM,24-May-2019,3.9,20.7,13.3,58.0,0.0,13.1,11.9
358,Barnwell AGDM,25-May-2019,9.3,18.4,12.8,76.1,0.6,14.8,6.8
359,Barnwell AGDM,26-May-2019,5.5,18.7,11.7,68.1,0.0,17.8,5.1
360,Barnwell AGDM,27-May-2019,6.3,19.3,13.7,51.5,0.0,8.3,3.4
361,Barnwell AGDM,28-May-2019,0.2,23.4,13.7,47.5,0.0,11.8,3.4
362,Barnwell AGDM,29-May-2019,6.8,27.5,18.4,37.4,0.0,13.8,3.4
363,Barnwell AGDM,30-May-2019,7.8,30.3,18.3,50.7,0.0,18.2,3.4
364,Barnwell AGDM,31-May-2019,9.6,21.9,15.1,61.9,0.0,11.5,1.7
365,Barnwell AGDM,01-June-2019,8.0,28.8,18.8,60.0,0.0,11.6,1.7
366,Barnwell AGDM,02-June-2019,12.7,30.9,22.4,45.6,0.0,14.8,1.7
367,Barnwell AGDM,03-June-2019,14.9,30.7,22.4,38.7,0.0,30.3,1.7
368,Barnwell AGDM,04-June-2019,6.8,27.8,18.2,41.8,0.0,19.8,1.7
369,Barnwell AGDM,05-June-2019,6.1,27.4,17.4,45.4,0.0,20.9,1.7
370,Barnwell AGDM,06-June-2019,11.9,23.0,16.7,48.6,0.0,22.5,1.7
371,Barnwell AGDM,07-June-2019,4.6,18.7,11.3,62.5,1.8,27.1,1.7
372,Barnwell AGDM,08-June-2019,-0.2,17.4,9.9,59.7,0.2,15.7,0.0
373,Barnwell AGDM,09-June-2019,3.7,21.6,13.6,54.0,0.3,13.7,0.0
374,Barnwell AGDM,10-June-2019,4.2,23.5,15.4,51.1,0.0,14.0,0.0
375,Barnwell AGDM,11-June-2019,8.4,24.8,17.2,52.8,0.0,11.3,0.0
376,Barnwell AGDM,12-June-2019,5.8,28.8,19.0,53.0,0.0,6.9,0.0
377,Barnwell AGDM,13-June-2019,11.5,31.7,21.1,53.3,3.9,14.8,0.0
378,Barnwell AGDM,14-June-2019,12.0,21.3,16.5,78.4,3.1,14.1,0.0
379,Barnwell AGDM,15-June-2019,10.4,24.7,17.5,58.2,0.1,13.2,0.0
380,Barnwell AGDM,16-June-2019,9.5,26.0,17.6,59.3,0.0,11.9,0.0
381,Barnwell AGDM,17-June-2019,8.8,26.5,18.5,60.4,0.0,9.9,0.0
382,Barnwell AGDM,18-June-2019,9.1,26.4,18.7,61.0,1.5,13.5,0.0
383,Barnwell AGDM,19-June-2019,8.3,20.1,14.7,70.7,1.8,18.6,0.0
384,Barnwell AGDM,20-June-2019,5.2,19.3,10.7,75.6,1.6,11.6,0.0
385,Barnwell AGDM,21-June-2019,8.1,20.1,12.8,72.4,0.0,20.2,0.0
386,Barnwell AGDM,22-June-2019,10.4,23.0,15.6,61.8,0.0,27.5,0.0
387,Barnwell AGDM,23-June-2019,9.0,20.4,14.3,76.1,7.7,13.2,0.0
388,Barnwell AGDM,24-June-2019,8.5,20.0,14.3,79.1,17.4,15.3,0.0
389,Barnwell AGDM,25-June-2019,5.9,22.5,14.9,66.9,0.0,10.8,0.0
390,Barnwell AGDM,26-June-2019,8.2,24.6,17.4,59.4,0.0,12.0,0.0
391,Barnwell AGDM,27-June-2019,10.8,17.8,14.7,92.7,3.7,10.6,0.0
392,Barnwell AGDM,28-June-2019,6.7,25.1,16.3,69.6,0.0,9.8,0.0
393,Barnwell AGDM,29-June-2019,8.9,24.3,17.5,49.3,0.0,24.4,0.0
394,Barnwell AGDM,30-June-2019,5.1,25.0,16.4,56.6,0.0,8.6,0.0
395,Barnwell AGDM,01-July-2019,8.4,28.5,17.4,57.9,0.3,20.8,0.0
396,Barnwell AGDM,02-July-2019,8.2,17.9,12.8,70.0,0.0,8.2,0.0
397,Barnwell AGDM,03-July-2019,9.1,22.6,15.7,67.4,0.0,10.3,0.0
398,Barnwell AGDM,04-July-2019,8.5,20.0,13.1,81.4,0.0,16.7,0.0
399,Barnwell AGDM,05-July-2019,10.8,17.7,13.7,86.6,0.7,10.1,0.0
400,Barnwell AGDM,06-July-2019,7.3,29.2,19.2,68.6,0.0,13.3,0.0
401,Barnwell AGDM,07-July-2019,8.9,26.7,17.6,72.8,0.8,10.4,0.0
402,Barnwell AGDM,08-July-2019,8.5,23.9,16.4,66.9,0.0,12.9,0.0
403,Barnwell AGDM,09-July-2019,9.4,25.0,17.5,69.0,0.0,7.1,0.0
404,Barnwell AGDM,10-July-2019,11.2,30.1,21.2,54.7,0.0,17.0,0.0
405,Barnwell AGDM,11-July-2019,12.8,29.2,22.3,43.9,0.0,20.0,0.0
406,Barnwell AGDM,12-July-2019,12.8,28.8,21.1,53.3,0.0,13.2,0.0
407,Barnwell AGDM,13-July-2019,11.4,31.3,22.2,56.0,0.0,12.2,0.0
408,Barnwell AGDM,14-July-2019,11.3,30.7,20.6,59.9,0.0,14.2,0.0
409,Barnwell AGDM,15-July-2019,9.4,26.8,18.6,58.7,0.0,9.2,0.0
410,Barnwell AGDM,16-July-2019,13.3,24.9,19.3,59.8,0.0,14.3,0.0
411,Barnwell AGDM,17-July-2019,8.7,26.7,17.6,61.2,0.0,19.8,0.0
412,Barnwell AGDM,18-July-2019,7.9,23.8,16.5,52.2,0.0,29.7,0.0
413,Barnwell AGDM,19-July-2019,2.9,23.8,13.8,55.7,0.0,16.0,0.0
414,Barnwell AGDM,20-July-2019,8.4,18.0,12.6,90.0,28.8,19.3,0.0
415,Barnwell AGDM,21-July-2019,6.4,25.0,15.7,72.9,0.1,11.6,0.0
416,Barnwell AGDM,22-July-2019,8.2,31.0,20.3,61.7,0.0,9.8,0.0
417,Barnwell AGDM,23-July-2019,13.5,34.9,23.4,63.2,0.4,11.5,0.0
418,Barnwell AGDM,24-July-2019,15.6,26.2,21.1,51.9,0.5,30.1,0.0
419,Barnwell AGDM,25-July-2019,12.0,28.2,19.9,43.7,0.0,23.2,0.0
420,Barnwell AGDM,26-July-2019,9.4,30.6,19.9,59.1,0.0,11.5,0.0
421,Barnwell AGDM,27-July-2019,10.8,31.5,21.1,49.8,0.0,22.4,0.0
422,Barnwell AGDM,28-July-2019,6.6,25.5,17.2,60.4,0.0,13.3,0.0
423,Barnwell AGDM,29-July-2019,7.5,29.6,19.6,53.9,0.0,9.4,0.0
424,Barnwell AGDM,30-July-2019,8.3,31.6,19.8,60.5,0.0,13.5,0.0
425,Barnwell AGDM,31-July-2019,9.9,29.9,20.2,61.4,0.0,10.6,0.0
426,Barnwell AGDM,01-August-2019,11.1,31.9,21.0,57.4,0.0,10.3,0.0
427,Barnwell AGDM,02-August-2019,10.7,34.8,22.9,48.7,0.0,15.5,0.0
428,Barnwell AGDM,03-August-2019,13.0,29.9,21.7,46.9,0.0,15.3,0.0
429,Barnwell AGDM,04-August-2019,11.0,26.8,18.8,53.7,0.0,8.9,0.0
430,Barnwell AGDM,05-August-2019,7.7,31.5,20.3,51.5,0.0,10.8,0.0
431,Barnwell AGDM,06-August-2019,10.6,27.2,18.3,67.5,23.5,13.9,0.0
432,Barnwell AGDM,07-August-2019,12.2,27.2,18.5,75.1,0.1,13.9,0.0
433,Barnwell AGDM,08-August-2019,12.6,31.4,21.4,62.6,0.0,11.2,0.0
434,Barnwell AGDM,09-August-2019,12.0,24.2,17.6,69.9,0.3,22.0,0.0
435,Barnwell AGDM,10-August-2019,11.9,16.6,13.9,81.4,1.3,13.1,0.0
436,Barnwell AGDM,11-August-2019,13.1,21.3,16.4,78.8,4.5,10.5,0.0
437,Barnwell AGDM,12-August-2019,12.5,18.9,15.3,86.1,0.7,15.9,0.0
438,Barnwell AGDM,13-August-2019,12.3,22.5,16.1,77.4,0.0,6.1,0.0
439,Barnwell AGDM,14-August-2019,10.3,26.5,16.7,72.9,1.5,10.8,0.0
440,Barnwell AGDM,15-August-2019,9.4,26.6,17.8,61.8,0.0,12.1,0.0
441,Barnwell AGDM,16-August-2019,9.9,17.4,13.1,84.2,5.4,14.3,0.0
442,Barnwell AGDM,17-August-2019,9.1,19.3,13.2,71.4,0.5,10.5,0.0
443,Barnwell AGDM,18-August-2019,8.5,27.3,18.2,54.9,0.0,15.6,0.0
444,Barnwell AGDM,19-August-2019,8.8,24.0,16.4,62.1,0.0,16.5,0.0
445,Barnwell AGDM,20-August-2019,7.0,28.3,18.2,59.4,0.0,13.1,0.0
446,Barnwell AGDM,21-August-2019,13.8,34.3,23.8,40.6,0.0,22.0,0.0
447,Barnwell AGDM,22-August-2019,13.7,23.9,18.6,74.2,2.4,12.7,1.7
448,Barnwell AGDM,23-August-2019,9.6,26.8,18.0,69.3,0.0,13.4,1.7
449,Barnwell AGDM,24-August-2019,14.2,28.2,20.8,48.1,0.0,20.7,1.7
450,Barnwell AGDM,25-August-2019,6.9,18.3,13.1,80.0,1.7,11.5,1.7
451,Barnwell AGDM,26-August-2019,5.9,19.0,12.6,72.6,1.1,11.9,1.7
452,Barnwell AGDM,27-August-2019,3.1,25.1,14.3,58.6,0.0,10.7,1.7
453,Barnwell AGDM,28-August-2019,9.4,23.3,17.2,52.6,0.0,18.5,1.7
454,Barnwell AGDM,29-August-2019,12.2,24.9,17.3,45.8,0.0,18.6,1.7
455,Barnwell AGDM,30-August-2019,7.1,24.6,16.1,61.8,0.0,11.7,1.7
456,Barnwell AGDM,31-August-2019,7.6,25.5,16.7,70.6,0.5,10.5,1.7
457,Barnwell AGDM,01-September-2019,12.8,25.3,17.3,78.5,1.8,10.3,1.7
