,Station Name,Date (Local Standard Time),Air Temp. Min. (�C),Air Temp. Max. (�C),Air Temp. Avg. (�C),Humidity Avg. (%),Precip. (mm),Wind Speed 10 m Avg. (km/h),Frost Probability 0�C (%)
275,Vauxhall CDA CS,03-March-2019,-33.0,-16.1,-25.7,65.9,0.0,11.2,100.0
276,Vauxhall CDA CS,04-March-2019,-34.4,-11.0,-23.0,66.7,0.2,10.1,100.0
277,Vauxhall CDA CS,05-March-2019,-29.0,-8.1,-19.9,68.9,0.0,6.1,100.0
278,Vauxhall CDA CS,06-March-2019,-26.8,-12.7,-19.4,78.9,0.0,8.8,100.0
279,Vauxhall CDA CS,07-March-2019,-20.6,-4.3,-13.2,78.8,0.0,17.1,100.0
280,Vauxhall CDA CS,08-March-2019,-24.1,-3.1,-15.0,78.0,0.0,6.2,100.0
281,Vauxhall CDA CS,09-March-2019,-15.1,-0.6,-7.3,79.4,0.0,7.7,100.0
282,Vauxhall CDA CS,10-March-2019,-24.0,-2.2,-13.3,80.8,0.0,8.7,100.0
283,Vauxhall CDA CS,11-March-2019,-10.4,5.0,0.3,65.2,0.6,35.4,100.0
284,Vauxhall CDA CS,12-March-2019,-0.9,4.3,2.3,69.8,0.0,17.7,100.0
285,Vauxhall CDA CS,13-March-2019,-6.3,3.1,-1.9,81.1,0.0,10.0,100.0
286,Vauxhall CDA CS,14-March-2019,-13.4,3.9,-4.7,80.9,0.2,7.7,100.0
287,Vauxhall CDA CS,15-March-2019,-6.2,6.4,-0.6,75.8,0.3,12.5,100.0
288,Vauxhall CDA CS,16-March-2019,-8.3,6.8,-1.2,81.8,0.0,4.7,100.0
289,Vauxhall CDA CS,17-March-2019,-6.0,8.5,-0.0,87.4,0.2,4.5,100.0
290,Vauxhall CDA CS,18-March-2019,-1.5,11.9,3.9,73.0,0.0,10.9,100.0
291,Vauxhall CDA CS,19-March-2019,-2.4,18.2,5.5,75.0,0.3,5.8,100.0
292,Vauxhall CDA CS,20-March-2019,-3.0,17.2,5.4,76.9,0.5,10.1,100.0
293,Vauxhall CDA CS,21-March-2019,-3.5,15.7,5.1,78.7,0.2,8.5,100.0
294,Vauxhall CDA CS,22-March-2019,-2.8,15.7,6.1,77.3,0.5,12.5,100.0
295,Vauxhall CDA CS,23-March-2019,-3.4,16.1,5.9,76.8,0.0,8.6,100.0
296,Vauxhall CDA CS,24-March-2019,0.0,5.0,1.0,97.7,0.0,10.5,100.0
297,Vauxhall CDA CS,25-March-2019,-3.0,15.1,4.6,81.8,0.6,13.0,100.0
298,Vauxhall CDA CS,26-March-2019,0.6,15.2,6.8,64.4,5.8,23.9,100.0
299,Vauxhall CDA CS,27-March-2019,-1.1,8.6,3.4,80.9,0.0,10.6,100.0
300,Vauxhall CDA CS,28-March-2019,-5.6,8.9,1.4,70.2,0.0,4.9,100.0
301,Vauxhall CDA CS,29-March-2019,-2.9,10.9,3.4,67.7,0.0,8.3,100.0
302,Vauxhall CDA CS,30-March-2019,-3.3,15.9,5.1,63.2,0.0,14.5,100.0
303,Vauxhall CDA CS,31-March-2019,-3.4,10.0,3.6,67.1,0.0,10.8,100.0
304,Vauxhall CDA CS,01-April-2019,-3.3,9.9,3.2,66.6,0.0,12.3,100.0
305,Vauxhall CDA CS,02-April-2019,-3.8,11.8,3.9,62.1,0.0,8.5,100.0
306,Vauxhall CDA CS,03-April-2019,-2.7,16.1,6.6,55.0,0.2,17.4,100.0
307,Vauxhall CDA CS,04-April-2019,2.2,17.6,10.6,47.8,0.0,18.2,100.0
308,Vauxhall CDA CS,05-April-2019,-4.0,11.9,4.1,72.0,0.0,9.0,100.0
309,Vauxhall CDA CS,06-April-2019,1.9,14.8,8.4,55.0,0.0,33.0,100.0
310,Vauxhall CDA CS,07-April-2019,3.9,14.9,8.8,46.4,0.0,21.3,100.0
311,Vauxhall CDA CS,08-April-2019,-1.6,15.6,7.7,46.7,0.0,9.6,100.0
312,Vauxhall CDA CS,09-April-2019,1.0,15.0,8.0,49.4,2.1,10.6,100.0
313,Vauxhall CDA CS,10-April-2019,-0.3,12.1,6.3,62.8,0.2,13.3,100.0
314,Vauxhall CDA CS,11-April-2019,1.2,11.5,5.8,58.7,0.0,21.3,100.0
315,Vauxhall CDA CS,12-April-2019,-5.3,10.3,2.7,51.0,0.0,10.8,100.0
316,Vauxhall CDA CS,13-April-2019,-5.0,13.9,5.7,55.3,0.0,19.1,100.0
317,Vauxhall CDA CS,14-April-2019,0.0,12.1,6.7,55.4,0.3,28.2,100.0
318,Vauxhall CDA CS,15-April-2019,-3.2,12.0,5.1,54.9,0.2,10.7,100.0
319,Vauxhall CDA CS,16-April-2019,-5.9,14.2,4.8,52.0,0.0,8.6,100.0
320,Vauxhall CDA CS,17-April-2019,3.5,17.3,10.5,36.0,0.0,22.3,100.0
321,Vauxhall CDA CS,18-April-2019,-1.6,21.7,11.3,48.4,0.3,18.0,100.0
322,Vauxhall CDA CS,19-April-2019,7.0,16.2,12.0,58.4,0.0,21.0,100.0
323,Vauxhall CDA CS,20-April-2019,2.7,13.2,8.2,61.1,0.0,8.4,100.0
324,Vauxhall CDA CS,21-April-2019,-3.2,16.7,7.5,50.8,0.2,12.7,100.0
325,Vauxhall CDA CS,22-April-2019,0.8,22.6,12.9,44.8,0.3,31.4,100.0
326,Vauxhall CDA CS,23-April-2019,5.1,21.5,15.0,38.8,0.0,20.3,98.3
327,Vauxhall CDA CS,24-April-2019,1.1,18.6,8.9,55.8,0.0,12.4,98.3
328,Vauxhall CDA CS,25-April-2019,-2.4,15.3,7.2,39.0,0.0,10.0,98.3
329,Vauxhall CDA CS,26-April-2019,0.8,12.6,7.1,54.2,0.0,13.4,98.3
330,Vauxhall CDA CS,27-April-2019,0.2,12.2,5.8,72.1,0.2,19.2,98.3
331,Vauxhall CDA CS,28-April-2019,-3.2,4.7,-0.0,74.3,3.1,32.9,98.3
332,Vauxhall CDA CS,29-April-2019,-6.2,7.8,0.9,62.8,0.2,9.5,98.3
333,Vauxhall CDA CS,30-April-2019,-6.3,9.0,1.2,67.5,0.0,11.0,96.6
334,Vauxhall CDA CS,01-May-2019,-5.0,10.5,3.9,65.3,0.0,14.1,96.6
335,Vauxhall CDA CS,02-May-2019,0.3,11.7,6.0,63.9,0.3,17.1,96.6
336,Vauxhall CDA CS,03-May-2019,-0.3,15.2,7.3,63.9,0.0,17.2,94.9
337,Vauxhall CDA CS,04-May-2019,-0.1,3.6,1.6,87.4,0.0,10.6,93.2
338,Vauxhall CDA CS,05-May-2019,-0.9,7.0,2.5,79.5,0.7,9.0,93.2
339,Vauxhall CDA CS,06-May-2019,-3.5,13.7,5.6,69.2,0.6,8.9,89.8
340,Vauxhall CDA CS,07-May-2019,3.6,13.7,8.4,72.0,1.2,13.6,83.1
341,Vauxhall CDA CS,08-May-2019,1.4,14.9,8.4,68.0,0.8,6.6,81.4
342,Vauxhall CDA CS,09-May-2019,-0.1,17.3,9.9,60.8,0.2,8.2,76.3
343,Vauxhall CDA CS,10-May-2019,5.6,21.0,14.2,48.1,1.3,23.2,76.3
344,Vauxhall CDA CS,11-May-2019,1.6,22.8,12.8,48.7,0.0,10.2,71.2
345,Vauxhall CDA CS,12-May-2019,6.9,26.1,17.5,47.2,0.3,13.0,64.4
346,Vauxhall CDA CS,13-May-2019,9.0,22.0,15.7,55.2,0.0,8.4,57.6
347,Vauxhall CDA CS,14-May-2019,10.8,25.0,17.5,58.8,0.0,12.6,50.8
348,Vauxhall CDA CS,15-May-2019,9.5,20.5,15.5,52.7,0.2,25.8,49.2
349,Vauxhall CDA CS,16-May-2019,6.7,15.1,10.4,59.5,0.0,14.6,45.8
350,Vauxhall CDA CS,17-May-2019,3.9,7.7,6.0,89.2,7.1,9.4,40.7
351,Vauxhall CDA CS,18-May-2019,3.1,10.4,5.9,85.2,5.1,18.0,39.0
352,Vauxhall CDA CS,19-May-2019,-0.5,14.3,7.7,68.5,0.0,10.8,35.6
353,Vauxhall CDA CS,20-May-2019,0.0,11.8,7.1,67.1,0.0,13.2,30.5
354,Vauxhall CDA CS,21-May-2019,6.5,10.5,8.2,83.1,0.0,9.0,25.4
355,Vauxhall CDA CS,22-May-2019,3.1,20.9,12.3,63.4,0.0,10.8,20.3
356,Vauxhall CDA CS,23-May-2019,3.3,22.5,13.9,54.2,0.3,10.2,15.3
357,Vauxhall CDA CS,24-May-2019,5.0,20.0,13.1,62.0,0.0,12.2,11.9
358,Vauxhall CDA CS,25-May-2019,8.5,19.3,12.7,78.1,1.2,11.7,8.5
359,Vauxhall CDA CS,26-May-2019,5.1,19.1,11.8,68.4,0.8,9.8,8.5
360,Vauxhall CDA CS,27-May-2019,7.6,20.1,13.6,57.5,0.8,6.9,6.8
361,Vauxhall CDA CS,28-May-2019,3.6,22.9,13.9,53.2,0.0,7.7,6.8
362,Vauxhall CDA CS,29-May-2019,4.6,26.9,16.7,49.1,0.0,13.0,6.8
363,Vauxhall CDA CS,30-May-2019,6.5,30.1,17.6,52.5,0.7,14.7,6.8
364,Vauxhall CDA CS,31-May-2019,8.9,21.2,14.6,64.3,0.0,11.1,5.1
365,Vauxhall CDA CS,01-June-2019,6.7,28.8,17.9,63.8,0.0,9.5,5.1
366,Vauxhall CDA CS,02-June-2019,10.0,30.5,21.7,49.0,0.0,9.7,5.1
367,Vauxhall CDA CS,03-June-2019,12.9,29.6,21.6,45.2,0.3,27.6,5.1
368,Vauxhall CDA CS,04-June-2019,8.8,26.9,18.1,47.2,0.0,17.1,5.1
369,Vauxhall CDA CS,05-June-2019,7.2,26.6,17.5,47.8,0.0,18.7,5.1
370,Vauxhall CDA CS,06-June-2019,11.6,22.5,17.2,49.7,0.0,21.4,5.1
371,Vauxhall CDA CS,07-June-2019,2.7,16.6,10.7,74.6,0.7,22.2,5.1
372,Vauxhall CDA CS,08-June-2019,2.7,17.4,10.0,64.8,0.0,14.2,5.1
373,Vauxhall CDA CS,09-June-2019,4.7,21.0,13.3,60.0,0.3,10.1,3.4
374,Vauxhall CDA CS,10-June-2019,3.8,23.1,14.4,59.8,0.0,6.2,3.4
375,Vauxhall CDA CS,11-June-2019,10.4,23.5,17.1,57.7,0.0,9.0,3.4
376,Vauxhall CDA CS,12-June-2019,7.7,27.6,19.4,54.2,0.2,6.0,1.7
377,Vauxhall CDA CS,13-June-2019,9.7,30.9,20.1,60.7,1.3,9.8,0.0
378,Vauxhall CDA CS,14-June-2019,11.8,21.3,16.5,78.0,0.3,13.5,0.0
379,Vauxhall CDA CS,15-June-2019,10.3,24.1,17.0,66.2,0.0,12.0,0.0
380,Vauxhall CDA CS,16-June-2019,8.3,24.0,17.0,63.1,0.0,8.8,0.0
381,Vauxhall CDA CS,17-June-2019,8.5,26.8,18.4,59.0,0.0,5.4,0.0
382,Vauxhall CDA CS,18-June-2019,9.9,24.5,17.6,70.2,0.5,11.8,0.0
383,Vauxhall CDA CS,19-June-2019,6.8,18.4,14.6,74.0,3.3,17.3,0.0
384,Vauxhall CDA CS,20-June-2019,5.4,18.2,11.2,73.5,0.0,9.4,0.0
385,Vauxhall CDA CS,21-June-2019,7.8,19.7,12.9,75.0,2.8,18.2,0.0
386,Vauxhall CDA CS,22-June-2019,10.3,21.1,15.2,68.5,0.0,24.9,0.0
387,Vauxhall CDA CS,23-June-2019,8.8,20.6,14.2,79.8,0.2,10.4,0.0
388,Vauxhall CDA CS,24-June-2019,9.7,20.6,14.7,72.8,8.9,11.6,0.0
389,Vauxhall CDA CS,25-June-2019,5.9,22.0,14.6,69.9,0.8,6.9,0.0
390,Vauxhall CDA CS,26-June-2019,8.9,25.0,17.3,64.9,2.0,8.0,0.0
391,Vauxhall CDA CS,27-June-2019,11.7,18.4,15.3,86.9,1.0,8.7,0.0
392,Vauxhall CDA CS,28-June-2019,7.9,24.5,16.4,70.6,1.6,10.7,0.0
393,Vauxhall CDA CS,29-June-2019,9.4,24.2,17.7,50.9,2.0,21.8,0.0
394,Vauxhall CDA CS,30-June-2019,5.3,23.7,16.1,61.5,0.0,7.0,0.0
395,Vauxhall CDA CS,01-July-2019,8.5,28.5,16.8,62.2,0.5,16.3,0.0
396,Vauxhall CDA CS,02-July-2019,8.8,18.8,13.0,70.4,0.0,9.8,0.0
397,Vauxhall CDA CS,03-July-2019,7.2,22.6,15.1,69.0,0.0,8.0,0.0
398,Vauxhall CDA CS,04-July-2019,9.1,17.9,12.5,87.0,0.0,14.2,0.0
399,Vauxhall CDA CS,05-July-2019,10.9,17.6,13.4,90.1,0.2,10.6,0.0
400,Vauxhall CDA CS,06-July-2019,11.0,29.1,19.2,71.6,0.3,12.9,0.0
401,Vauxhall CDA CS,07-July-2019,9.9,26.5,17.3,76.4,0.5,8.0,0.0
402,Vauxhall CDA CS,08-July-2019,8.7,22.1,16.2,72.7,0.0,11.5,0.0
403,Vauxhall CDA CS,09-July-2019,8.7,25.0,17.3,71.4,0.5,6.3,0.0
404,Vauxhall CDA CS,10-July-2019,12.4,29.9,21.3,56.8,0.3,19.3,0.0
405,Vauxhall CDA CS,11-July-2019,10.8,27.6,20.6,54.8,0.0,10.0,0.0
406,Vauxhall CDA CS,12-July-2019,12.1,28.5,20.9,58.5,0.0,9.5,0.0
407,Vauxhall CDA CS,13-July-2019,12.1,29.4,22.1,58.8,0.0,9.3,0.0
408,Vauxhall CDA CS,14-July-2019,12.6,30.7,20.6,65.9,0.0,12.1,0.0
409,Vauxhall CDA CS,15-July-2019,10.7,26.3,19.2,60.3,0.0,8.2,0.0
410,Vauxhall CDA CS,16-July-2019,12.8,22.6,18.4,70.8,0.0,13.9,0.0
411,Vauxhall CDA CS,17-July-2019,8.7,26.3,17.9,63.5,0.5,17.8,0.0
412,Vauxhall CDA CS,18-July-2019,7.5,24.3,17.0,56.5,1.8,23.6,0.0
413,Vauxhall CDA CS,19-July-2019,4.3,21.5,13.7,60.9,1.0,13.1,0.0
414,Vauxhall CDA CS,20-July-2019,9.5,19.8,13.4,91.2,2.8,16.9,0.0
415,Vauxhall CDA CS,21-July-2019,7.4,24.5,16.3,74.6,5.9,10.9,0.0
416,Vauxhall CDA CS,22-July-2019,9.5,31.0,20.6,64.8,1.0,9.1,0.0
417,Vauxhall CDA CS,23-July-2019,14.6,35.2,24.3,62.0,1.0,8.9,0.0
418,Vauxhall CDA CS,24-July-2019,15.8,26.6,21.7,54.0,8.1,25.5,0.0
419,Vauxhall CDA CS,25-July-2019,11.5,28.5,20.3,46.1,0.0,17.1,0.0
420,Vauxhall CDA CS,26-July-2019,9.7,31.1,20.4,58.8,0.0,8.7,0.0
421,Vauxhall CDA CS,27-July-2019,11.5,31.3,20.6,56.7,0.8,19.5,0.0
422,Vauxhall CDA CS,28-July-2019,9.2,24.9,17.6,64.4,0.2,13.0,0.0
423,Vauxhall CDA CS,29-July-2019,9.5,29.9,19.5,58.3,0.0,9.7,0.0
424,Vauxhall CDA CS,30-July-2019,9.1,31.7,20.3,62.2,0.0,12.3,0.0
425,Vauxhall CDA CS,31-July-2019,11.3,30.6,20.9,62.2,0.0,7.7,0.0
426,Vauxhall CDA CS,01-August-2019,10.5,32.8,21.5,59.9,0.0,7.8,0.0
427,Vauxhall CDA CS,02-August-2019,11.9,34.3,24.0,46.8,0.3,13.2,0.0
428,Vauxhall CDA CS,03-August-2019,13.2,29.4,21.1,53.6,0.0,12.2,0.0
429,Vauxhall CDA CS,04-August-2019,9.6,25.8,17.9,63.0,0.0,7.4,0.0
430,Vauxhall CDA CS,05-August-2019,8.6,31.2,20.1,55.1,0.0,8.9,0.0
431,Vauxhall CDA CS,06-August-2019,11.5,25.2,17.8,74.8,0.0,12.3,0.0
432,Vauxhall CDA CS,07-August-2019,12.1,26.9,18.6,73.6,0.2,7.7,0.0
433,Vauxhall CDA CS,08-August-2019,13.4,32.1,22.4,55.6,0.0,8.8,0.0
434,Vauxhall CDA CS,09-August-2019,11.8,23.5,17.8,71.3,0.3,19.4,0.0
435,Vauxhall CDA CS,10-August-2019,11.9,16.8,13.6,82.2,1.3,7.4,0.0
436,Vauxhall CDA CS,11-August-2019,12.4,20.9,16.3,80.3,0.2,8.2,0.0
437,Vauxhall CDA CS,12-August-2019,12.9,17.7,14.4,91.3,1.5,12.7,0.0
438,Vauxhall CDA CS,13-August-2019,12.5,22.9,15.9,80.1,0.3,5.3,0.0
439,Vauxhall CDA CS,14-August-2019,9.1,25.6,17.1,74.8,0.5,7.9,0.0
440,Vauxhall CDA CS,15-August-2019,10.9,27.4,19.2,60.1,0.3,8.0,0.0
441,Vauxhall CDA CS,16-August-2019,10.7,16.8,13.5,82.6,3.0,14.8,0.0
442,Vauxhall CDA CS,17-August-2019,8.6,19.1,13.1,72.6,0.3,10.0,0.0
443,Vauxhall CDA CS,18-August-2019,6.5,27.4,17.1,61.8,0.5,10.8,0.0
444,Vauxhall CDA CS,19-August-2019,8.3,23.5,15.8,67.0,0.2,13.9,0.0
445,Vauxhall CDA CS,20-August-2019,7.7,27.5,18.0,61.5,1.0,13.0,0.0
446,Vauxhall CDA CS,21-August-2019,13.4,34.4,22.7,47.2,1.3,21.6,0.0
447,Vauxhall CDA CS,22-August-2019,12.9,22.5,18.7,74.3,0.0,11.0,0.0
448,Vauxhall CDA CS,23-August-2019,10.5,26.0,17.7,72.3,1.3,14.7,0.0
449,Vauxhall CDA CS,24-August-2019,12.9,27.9,19.9,56.0,0.0,14.5,0.0
450,Vauxhall CDA CS,25-August-2019,7.7,19.0,13.1,83.9,1.3,9.7,1.7
451,Vauxhall CDA CS,26-August-2019,7.3,19.6,13.0,73.4,1.7,12.5,1.7
452,Vauxhall CDA CS,27-August-2019,4.5,24.9,14.5,61.3,0.8,7.2,1.7
453,Vauxhall CDA CS,28-August-2019,7.7,22.2,15.8,62.4,0.5,14.3,1.7
454,Vauxhall CDA CS,29-August-2019,11.9,23.1,16.8,53.5,0.5,6.6,1.7
455,Vauxhall CDA CS,30-August-2019,9.0,23.2,16.2,62.8,0.0,7.7,1.7
456,Vauxhall CDA CS,31-August-2019,6.9,25.8,16.1,75.7,0.3,9.3,1.7
457,Vauxhall CDA CS,01-September-2019,12.1,24.3,16.7,83.8,3.5,6.5,1.7
